,CommG,Density,Albedo,plot,Site.code,bulkYear,combCond,combCondPlot,x,y,genotypeID
4373,Cheyenne,hi,white,4,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 4,3,7,g29
4374,Cheyenne,hi,white,5,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 5,7,8,g29
4375,Cheyenne,hi,white,6,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 6,3,6,g29
4376,Cheyenne,hi,white,7,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 7,5,2,g29
4377,Cheyenne,hi,white,8,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 8,6,2,g29
4378,Cheyenne,hi,white,9,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 9,7,2,g29
4379,Cheyenne,hi,white,10,Chambers01,NA,hi white Cheyenne,hi white Cheyenne 10,5,2,g29
12072,Sheep,lo,white,3,Symstad4,NA,lo white Sheep,lo white Sheep 3,1,3,g92
12082,Sheep,hi,black,3,Symstad4,NA,hi black Sheep,hi black Sheep 3,6,8,g92
12092,Sheep,hi,white,3,Symstad4,NA,hi white Sheep,hi white Sheep 3,2,7,g92
12222,Sheep,lo,black,3,Urza02,2021,lo black Sheep,lo black Sheep 3,6,4,g93
12232,Sheep,lo,white,3,Urza02,2020,lo white Sheep,lo white Sheep 3,9,5,g93
12242,Sheep,hi,black,3,Urza02,2020,hi black Sheep,hi black Sheep 3,2,10,g93
12252,Sheep,hi,white,3,Urza02,2020,hi white Sheep,hi white Sheep 3,4,9,g93
12382,Sheep,lo,black,3,Wilcox02,2021,lo black Sheep,lo black Sheep 3,2,1,g95
12392,Sheep,lo,white,3,Wilcox02,2021,lo white Sheep,lo white Sheep 3,14,2,g95
12402,Sheep,hi,black,3,Wilcox02,2021,hi black Sheep,hi black Sheep 3,3,3,g95
12412,Sheep,hi,white,3,Wilcox02,2020,hi white Sheep,hi white Sheep 3,1,1,g95
12542,Sheep,lo,black,3,Chynoweth02,NA,lo black Sheep,lo black Sheep 3,2,3,g96
12552,Sheep,lo,white,3,Chynoweth02,NA,lo white Sheep,lo white Sheep 3,4,1,g96
12562,Sheep,hi,black,3,Chynoweth02,NA,hi black Sheep,hi black Sheep 3,8,4,g96
12572,Sheep,hi,white,3,Chynoweth02,NA,hi white Sheep,hi white Sheep 3,8,4,g96
12702,Sheep,lo,black,3,Chynoweth03,2020,lo black Sheep,lo black Sheep 3,8,5,g97
12712,Sheep,lo,white,3,Chynoweth03,2021,lo white Sheep,lo white Sheep 3,7,4,g97
12722,Sheep,hi,black,3,Chynoweth03,2021,hi black Sheep,hi black Sheep 3,8,2,g97
12732,Sheep,hi,white,3,Chynoweth03,2020,hi white Sheep,hi white Sheep 3,3,2,g97
12862,Sheep,lo,black,3,Shriver01,NA,lo black Sheep,lo black Sheep 3,4,4,g101
12872,Sheep,lo,white,3,Shriver01,NA,lo white Sheep,lo white Sheep 3,11,1,g101
12882,Sheep,hi,black,3,Shriver01,NA,hi black Sheep,hi black Sheep 3,7,1,g101
12892,Sheep,hi,white,3,Shriver01,NA,hi white Sheep,hi white Sheep 3,5,6,g101
13022,Sheep,lo,black,3,Shriver02,NA,lo black Sheep,lo black Sheep 3,14,5,g102
13032,Sheep,lo,white,3,Shriver02,NA,lo white Sheep,lo white Sheep 3,16,4,g102
13042,Sheep,hi,black,3,Shriver02,NA,hi black Sheep,hi black Sheep 3,1,1,g102
13052,Sheep,hi,white,3,Shriver02,NA,hi white Sheep,hi white Sheep 3,2,10,g102
13182,Sheep,lo,black,3,Germino BOP 01,NA,lo black Sheep,lo black Sheep 3,1,5,g104
13192,Sheep,lo,white,3,Germino BOP 01,NA,lo white Sheep,lo white Sheep 3,9,4,g104
13202,Sheep,hi,black,3,Germino BOP 01,NA,hi black Sheep,hi black Sheep 3,8,7,g104
13212,Sheep,hi,white,3,Germino BOP 01,NA,hi white Sheep,hi white Sheep 3,6,1,g104
13232,Sheep,lo,white,3,Lee 03,2020,lo white Sheep,lo white Sheep 3,2,4,g63
13248,Sheep,lo,black,3,Chynoweth02,2020,lo black Sheep,lo black Sheep 3,9,5,g96
13249,Sheep,lo,black,3,Shriver01,2020,lo black Sheep,lo black Sheep 3,1,2,g101
13269,Sheep,hi,white,3,Germino BOP 01,2020,hi white Sheep,hi white Sheep 3,1,7,g104
13270,Sheep,hi,white,3,Chynoweth02,2020,hi white Sheep,hi white Sheep 3,5,10,g96
669,Sheep,lo,black,4,AAFC08,2020,lo black Sheep,lo black Sheep 4,12,2,g5
701,Sheep,hi,white,4,AAFC08,2020,hi white Sheep,hi white Sheep 4,1,8,g5
827,Sheep,lo,black,4,AAFC09,2020,lo black Sheep,lo black Sheep 4,1,3,g6
838,Sheep,lo,white,4,AAFC09,2020,lo white Sheep,lo white Sheep 4,10,1,g6
4420,LowBoise,lo,black,1,Chambers02,NA,lo black LowBoise,lo black LowBoise 1,11,4,g30
4421,LowBoise,lo,black,2,Chambers02,NA,lo black LowBoise,lo black LowBoise 2,11,1,g30
4422,LowBoise,lo,black,3,Chambers02,NA,lo black LowBoise,lo black LowBoise 3,8,5,g30
4423,LowBoise,lo,black,4,Chambers02,NA,lo black LowBoise,lo black LowBoise 4,16,3,g30
4424,LowBoise,lo,black,5,Chambers02,NA,lo black LowBoise,lo black LowBoise 5,14,1,g30
4425,LowBoise,lo,black,6,Chambers02,NA,lo black LowBoise,lo black LowBoise 6,14,4,g30
4426,LowBoise,lo,black,7,Chambers02,NA,lo black LowBoise,lo black LowBoise 7,12,4,g30
4427,LowBoise,lo,black,8,Chambers02,NA,lo black LowBoise,lo black LowBoise 8,11,1,g30
4428,LowBoise,lo,black,9,Chambers02,NA,lo black LowBoise,lo black LowBoise 9,17,2,g30
4429,LowBoise,lo,black,10,Chambers02,NA,lo black LowBoise,lo black LowBoise 10,18,4,g30
4430,LowBoise,lo,white,1,Chambers02,NA,lo white LowBoise,lo white LowBoise 1,9,2,g30
4431,LowBoise,lo,white,2,Chambers02,NA,lo white LowBoise,lo white LowBoise 2,2,5,g30
4432,LowBoise,lo,white,3,Chambers02,NA,lo white LowBoise,lo white LowBoise 3,13,4,g30
4433,LowBoise,lo,white,4,Chambers02,NA,lo white LowBoise,lo white LowBoise 4,14,1,g30
4434,LowBoise,lo,white,5,Chambers02,NA,lo white LowBoise,lo white LowBoise 5,14,1,g30
4435,LowBoise,lo,white,6,Chambers02,NA,lo white LowBoise,lo white LowBoise 6,15,1,g30
4436,LowBoise,lo,white,7,Chambers02,NA,lo white LowBoise,lo white LowBoise 7,12,3,g30
4437,LowBoise,lo,white,8,Chambers02,NA,lo white LowBoise,lo white LowBoise 8,1,5,g30
4438,LowBoise,lo,white,9,Chambers02,NA,lo white LowBoise,lo white LowBoise 9,13,1,g30
4439,LowBoise,lo,white,10,Chambers02,NA,lo white LowBoise,lo white LowBoise 10,17,4,g30
4440,LowBoise,hi,black,1,Chambers02,NA,hi black LowBoise,hi black LowBoise 1,2,1,g30
4441,LowBoise,hi,black,2,Chambers02,NA,hi black LowBoise,hi black LowBoise 2,2,3,g30
4442,LowBoise,hi,black,3,Chambers02,NA,hi black LowBoise,hi black LowBoise 3,4,9,g30
4443,LowBoise,hi,black,4,Chambers02,NA,hi black LowBoise,hi black LowBoise 4,3,4,g30
4444,LowBoise,hi,black,5,Chambers02,NA,hi black LowBoise,hi black LowBoise 5,7,9,g30
4445,LowBoise,hi,black,6,Chambers02,NA,hi black LowBoise,hi black LowBoise 6,5,10,g30
4446,LowBoise,hi,black,7,Chambers02,NA,hi black LowBoise,hi black LowBoise 7,3,5,g30
4447,LowBoise,hi,black,8,Chambers02,NA,hi black LowBoise,hi black LowBoise 8,5,6,g30
4448,LowBoise,hi,black,9,Chambers02,NA,hi black LowBoise,hi black LowBoise 9,2,9,g30
4449,LowBoise,hi,black,10,Chambers02,NA,hi black LowBoise,hi black LowBoise 10,4,3,g30
4450,LowBoise,hi,white,1,Chambers02,NA,hi white LowBoise,hi white LowBoise 1,5,7,g30
4451,LowBoise,hi,white,2,Chambers02,NA,hi white LowBoise,hi white LowBoise 2,8,10,g30
4452,LowBoise,hi,white,3,Chambers02,NA,hi white LowBoise,hi white LowBoise 3,3,2,g30
4453,LowBoise,hi,white,4,Chambers02,NA,hi white LowBoise,hi white LowBoise 4,3,6,g30
4454,LowBoise,hi,white,5,Chambers02,NA,hi white LowBoise,hi white LowBoise 5,6,4,g30
4455,LowBoise,hi,white,6,Chambers02,NA,hi white LowBoise,hi white LowBoise 6,8,4,g30
4456,LowBoise,hi,white,7,Chambers02,NA,hi white LowBoise,hi white LowBoise 7,5,1,g30
4457,LowBoise,hi,white,8,Chambers02,NA,hi white LowBoise,hi white LowBoise 8,9,10,g30
4458,LowBoise,hi,white,9,Chambers02,NA,hi white LowBoise,hi white LowBoise 9,4,10,g30
4459,LowBoise,hi,white,10,Chambers02,NA,hi white LowBoise,hi white LowBoise 10,9,6,g30
4460,HighBoise,lo,black,1,Chambers02,NA,lo black HighBoise,lo black HighBoise 1,13,5,g30
4461,HighBoise,lo,black,2,Chambers02,NA,lo black HighBoise,lo black HighBoise 2,4,3,g30
4462,HighBoise,lo,black,3,Chambers02,NA,lo black HighBoise,lo black HighBoise 3,9,1,g30
4463,HighBoise,lo,black,4,Chambers02,NA,lo black HighBoise,lo black HighBoise 4,14,4,g30
4464,HighBoise,lo,black,5,Chambers02,NA,lo black HighBoise,lo black HighBoise 5,10,3,g30
4465,HighBoise,lo,black,6,Chambers02,NA,lo black HighBoise,lo black HighBoise 6,8,4,g30
4466,HighBoise,lo,black,7,Chambers02,NA,lo black HighBoise,lo black HighBoise 7,13,3,g30
4467,HighBoise,lo,black,8,Chambers02,NA,lo black HighBoise,lo black HighBoise 8,14,4,g30
4468,HighBoise,lo,black,9,Chambers02,NA,lo black HighBoise,lo black HighBoise 9,6,2,g30
4469,HighBoise,lo,black,10,Chambers02,NA,lo black HighBoise,lo black HighBoise 10,4,2,g30
4470,HighBoise,lo,white,1,Chambers02,NA,lo white HighBoise,lo white HighBoise 1,14,5,g30
4471,HighBoise,lo,white,2,Chambers02,NA,lo white HighBoise,lo white HighBoise 2,11,2,g30
4472,HighBoise,lo,white,3,Chambers02,NA,lo white HighBoise,lo white HighBoise 3,17,3,g30
4473,HighBoise,lo,white,4,Chambers02,NA,lo white HighBoise,lo white HighBoise 4,9,1,g30
4474,HighBoise,lo,white,5,Chambers02,NA,lo white HighBoise,lo white HighBoise 5,16,5,g30
4475,HighBoise,lo,white,6,Chambers02,NA,lo white HighBoise,lo white HighBoise 6,6,2,g30
4476,HighBoise,lo,white,7,Chambers02,NA,lo white HighBoise,lo white HighBoise 7,7,2,g30
4477,HighBoise,lo,white,8,Chambers02,NA,lo white HighBoise,lo white HighBoise 8,15,3,g30
4478,HighBoise,lo,white,9,Chambers02,NA,lo white HighBoise,lo white HighBoise 9,7,1,g30
4479,HighBoise,lo,white,10,Chambers02,NA,lo white HighBoise,lo white HighBoise 10,13,3,g30
4480,HighBoise,hi,black,1,Chambers02,NA,hi black HighBoise,hi black HighBoise 1,2,4,g30
4481,HighBoise,hi,black,2,Chambers02,NA,hi black HighBoise,hi black HighBoise 2,9,4,g30
4482,HighBoise,hi,black,3,Chambers02,NA,hi black HighBoise,hi black HighBoise 3,9,4,g30
4483,HighBoise,hi,black,4,Chambers02,NA,hi black HighBoise,hi black HighBoise 4,5,10,g30
4484,HighBoise,hi,black,5,Chambers02,NA,hi black HighBoise,hi black HighBoise 5,1,5,g30
4485,HighBoise,hi,black,6,Chambers02,NA,hi black HighBoise,hi black HighBoise 6,3,5,g30
4486,HighBoise,hi,black,7,Chambers02,NA,hi black HighBoise,hi black HighBoise 7,1,4,g30
4487,HighBoise,hi,black,8,Chambers02,NA,hi black HighBoise,hi black HighBoise 8,9,5,g30
4488,HighBoise,hi,black,9,Chambers02,NA,hi black HighBoise,hi black HighBoise 9,5,6,g30
4489,HighBoise,hi,black,10,Chambers02,NA,hi black HighBoise,hi black HighBoise 10,2,1,g30
4490,HighBoise,hi,white,1,Chambers02,NA,hi white HighBoise,hi white HighBoise 1,1,6,g30
4491,HighBoise,hi,white,2,Chambers02,NA,hi white HighBoise,hi white HighBoise 2,7,10,g30
4492,HighBoise,hi,white,3,Chambers02,NA,hi white HighBoise,hi white HighBoise 3,2,4,g30
4493,HighBoise,hi,white,4,Chambers02,NA,hi white HighBoise,hi white HighBoise 4,6,8,g30
4494,HighBoise,hi,white,5,Chambers02,NA,hi white HighBoise,hi white HighBoise 5,9,1,g30
4495,HighBoise,hi,white,6,Chambers02,NA,hi white HighBoise,hi white HighBoise 6,8,7,g30
4496,HighBoise,hi,white,7,Chambers02,NA,hi white HighBoise,hi white HighBoise 7,5,2,g30
4497,HighBoise,hi,white,8,Chambers02,NA,hi white HighBoise,hi white HighBoise 8,7,6,g30
4498,HighBoise,hi,white,9,Chambers02,NA,hi white HighBoise,hi white HighBoise 9,8,6,g30
4499,HighBoise,hi,white,10,Chambers02,NA,hi white HighBoise,hi white HighBoise 10,5,1,g30
4500,Cheyenne,lo,black,1,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 1,12,3,g30
4501,Cheyenne,lo,black,2,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 2,9,1,g30
4502,Cheyenne,lo,black,3,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 3,7,5,g30
4503,Cheyenne,lo,black,4,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 4,2,3,g30
4504,Cheyenne,lo,black,5,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 5,6,1,g30
4505,Cheyenne,lo,black,6,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 6,6,5,g30
4506,Cheyenne,lo,black,7,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 7,9,5,g30
4507,Cheyenne,lo,black,8,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 8,9,3,g30
4508,Cheyenne,lo,black,9,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 9,11,5,g30
4509,Cheyenne,lo,black,10,Chambers02,NA,lo black Cheyenne,lo black Cheyenne 10,4,3,g30
4510,Cheyenne,lo,white,1,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 1,12,5,g30
4511,Cheyenne,lo,white,2,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 2,13,5,g30
4512,Cheyenne,lo,white,3,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 3,6,1,g30
4513,Cheyenne,lo,white,4,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 4,9,5,g30
4514,Cheyenne,lo,white,5,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 5,8,2,g30
4515,Cheyenne,lo,white,6,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 6,14,4,g30
4516,Cheyenne,lo,white,7,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 7,8,5,g30
4517,Cheyenne,lo,white,8,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 8,8,5,g30
4518,Cheyenne,lo,white,9,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 9,2,4,g30
4519,Cheyenne,lo,white,10,Chambers02,NA,lo white Cheyenne,lo white Cheyenne 10,8,5,g30
4520,Cheyenne,hi,black,1,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 1,6,6,g30
4521,Cheyenne,hi,black,2,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 2,1,10,g30
4522,Cheyenne,hi,black,3,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 3,7,9,g30
4523,Cheyenne,hi,black,4,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 4,5,4,g30
4524,Cheyenne,hi,black,5,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 5,8,8,g30
4525,Cheyenne,hi,black,6,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 6,7,9,g30
4526,Cheyenne,hi,black,7,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 7,3,9,g30
4527,Cheyenne,hi,black,8,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 8,6,10,g30
4528,Cheyenne,hi,black,9,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 9,4,3,g30
4529,Cheyenne,hi,black,10,Chambers02,NA,hi black Cheyenne,hi black Cheyenne 10,8,9,g30
4530,Cheyenne,hi,white,1,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 1,7,3,g30
4531,Cheyenne,hi,white,2,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 2,7,7,g30
4532,Cheyenne,hi,white,3,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 3,5,3,g30
4533,Cheyenne,hi,white,4,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 4,8,7,g30
4534,Cheyenne,hi,white,5,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 5,5,1,g30
4535,Cheyenne,hi,white,6,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 6,1,6,g30
4536,Cheyenne,hi,white,7,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 7,3,7,g30
4537,Cheyenne,hi,white,8,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 8,4,10,g30
4538,Cheyenne,hi,white,9,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 9,5,3,g30
4539,Cheyenne,hi,white,10,Chambers02,NA,hi white Cheyenne,hi white Cheyenne 10,8,10,g30
847,Sheep,hi,black,4,AAFC09,2020,hi black Sheep,hi black Sheep 4,5,3,g6
857,Sheep,hi,white,4,AAFC09,2020,hi white Sheep,hi white Sheep 4,2,1,g6
990,Sheep,lo,black,4,Schupp02,2020,lo black Sheep,lo black Sheep 4,16,5,g12
997,Sheep,lo,white,4,Schupp02,2020,lo white Sheep,lo white Sheep 4,2,4,g12
1010,Sheep,hi,black,4,Schupp02,2020,hi black Sheep,hi black Sheep 4,3,7,g12
1014,Sheep,hi,white,4,Schupp02,2020,hi white Sheep,hi white Sheep 4,5,10,g12
1145,Sheep,lo,black,4,Adler18,2020,lo black Sheep,lo black Sheep 4,16,1,g18
1163,Sheep,lo,white,4,Adler18,2020,lo white Sheep,lo white Sheep 4,12,2,g18
1169,Sheep,hi,black,4,Adler18,2022,hi black Sheep,hi black Sheep 4,8,3,g18
1178,Sheep,hi,white,4,Adler18,2020,hi white Sheep,hi white Sheep 4,6,1,g18
1270,Sheep,hi,black,4,Chynoweth01,2020,hi black Sheep,hi black Sheep 4,2,7,g26
1384,Sheep,lo,black,4,Fleishman_05,2020,lo black Sheep,lo black Sheep 4,2,5,g46
1388,Sheep,lo,white,4,Chambers08,2020,lo white Sheep,lo white Sheep 4,4,4,g36
1400,Sheep,hi,black,4,Chambers08,2020,hi black Sheep,hi black Sheep 4,2,6,g36
1409,Sheep,hi,white,4,Chambers08,2020,hi white Sheep,hi white Sheep 4,6,2,g36
1524,Sheep,lo,black,4,Copeland01,2021,lo black Sheep,lo black Sheep 4,11,1,g38
1532,Sheep,lo,white,4,Copeland01,2021,lo white Sheep,lo white Sheep 4,7,5,g38
1540,Sheep,lo,white,4,Copeland01,2021,lo white Sheep,lo white Sheep 4,1,1,g38
1548,Sheep,hi,black,4,Copeland01,2021,hi black Sheep,hi black Sheep 4,2,3,g38
1550,Sheep,hi,white,4,Copeland01,2021,hi white Sheep,hi white Sheep 4,1,2,g38
1558,Sheep,hi,white,4,Copeland01,2021,hi white Sheep,hi white Sheep 4,2,3,g38
1685,Sheep,lo,black,4,Maron1,2020,lo black Sheep,lo black Sheep 4,10,3,g66
1688,Sheep,lo,white,4,Maron1,2020,lo white Sheep,lo white Sheep 4,5,3,g66
1702,Sheep,hi,black,4,Maron1,2020,hi black Sheep,hi black Sheep 4,2,1,g66
1715,Sheep,hi,white,4,Maron1,2021,hi white Sheep,hi white Sheep 4,2,9,g105
1790,Sheep,lo,black,4,JackieOtt1,2020,lo black Sheep,lo black Sheep 4,7,4,g54
1797,Sheep,lo,white,4,Porensky17,2020,lo white Sheep,lo white Sheep 4,4,1,g69
1809,Sheep,hi,black,4,Porensky17,2020,hi black Sheep,hi black Sheep 4,1,2,g69
1887,Sheep,lo,white,4,Schupp03,2020,lo white Sheep,lo white Sheep 4,2,5,g86
1891,Sheep,hi,black,4,Schupp03,2021,hi black Sheep,hi black Sheep 4,6,5,g86
1896,Sheep,hi,white,4,Schupp03,2021,hi white Sheep,hi white Sheep 4,3,8,g86
2025,Sheep,lo,black,4,Chynoweth05,2020,lo black Sheep,lo black Sheep 4,1,2,g98
2030,Sheep,lo,white,4,Chynoweth05,2020,lo white Sheep,lo white Sheep 4,13,2,g98
2049,Sheep,hi,black,4,Chynoweth05,2020,hi black Sheep,hi black Sheep 4,5,4,g98
2052,Sheep,hi,white,4,Chynoweth05,2020,hi white Sheep,hi white Sheep 4,1,9,g98
2189,Sheep,lo,black,4,Chynoweth08,2020,lo black Sheep,lo black Sheep 4,3,4,g100
2193,Sheep,lo,white,4,Chynoweth08,2020,lo white Sheep,lo white Sheep 4,11,4,g100
2207,Sheep,hi,black,4,Chynoweth08,2020,hi black Sheep,hi black Sheep 4,7,9,g100
2212,Sheep,hi,white,4,Chynoweth08,2020,hi white Sheep,hi white Sheep 4,7,3,g100
2313,Sheep,lo,black,4,Davies03,2020,lo black Sheep,lo black Sheep 4,9,4,g103
4580,LowBoise,lo,black,1,Urza01,NA,lo black LowBoise,lo black LowBoise 1,16,4,g31
4581,LowBoise,lo,black,2,Urza01,NA,lo black LowBoise,lo black LowBoise 2,17,3,g31
4582,LowBoise,lo,black,3,Urza01,NA,lo black LowBoise,lo black LowBoise 3,4,3,g31
4583,LowBoise,lo,black,4,Urza01,NA,lo black LowBoise,lo black LowBoise 4,13,4,g31
4584,LowBoise,lo,black,5,Urza01,NA,lo black LowBoise,lo black LowBoise 5,2,2,g31
4585,LowBoise,lo,black,6,Urza01,NA,lo black LowBoise,lo black LowBoise 6,3,1,g31
4586,LowBoise,lo,black,7,Urza01,NA,lo black LowBoise,lo black LowBoise 7,10,1,g31
4587,LowBoise,lo,black,8,Urza01,NA,lo black LowBoise,lo black LowBoise 8,1,3,g31
4588,LowBoise,lo,black,9,Urza01,NA,lo black LowBoise,lo black LowBoise 9,9,3,g31
4589,LowBoise,lo,black,10,Urza01,NA,lo black LowBoise,lo black LowBoise 10,2,2,g31
4590,LowBoise,lo,white,1,Urza01,NA,lo white LowBoise,lo white LowBoise 1,15,5,g31
4591,LowBoise,lo,white,2,Urza01,NA,lo white LowBoise,lo white LowBoise 2,13,4,g31
4592,LowBoise,lo,white,3,Urza01,NA,lo white LowBoise,lo white LowBoise 3,9,1,g31
4593,LowBoise,lo,white,4,Urza01,NA,lo white LowBoise,lo white LowBoise 4,9,1,g31
4594,LowBoise,lo,white,5,Urza01,NA,lo white LowBoise,lo white LowBoise 5,8,3,g31
4595,LowBoise,lo,white,6,Urza01,NA,lo white LowBoise,lo white LowBoise 6,14,3,g31
4596,LowBoise,lo,white,7,Urza01,NA,lo white LowBoise,lo white LowBoise 7,4,5,g31
4597,LowBoise,lo,white,8,Urza01,NA,lo white LowBoise,lo white LowBoise 8,5,5,g31
4598,LowBoise,lo,white,9,Urza01,NA,lo white LowBoise,lo white LowBoise 9,7,5,g31
4599,LowBoise,lo,white,10,Urza01,NA,lo white LowBoise,lo white LowBoise 10,13,5,g31
4600,LowBoise,hi,black,1,Urza01,NA,hi black LowBoise,hi black LowBoise 1,7,8,g31
4601,LowBoise,hi,black,2,Urza01,NA,hi black LowBoise,hi black LowBoise 2,4,5,g31
4602,LowBoise,hi,black,3,Urza01,NA,hi black LowBoise,hi black LowBoise 3,6,2,g31
4603,LowBoise,hi,black,4,Urza01,NA,hi black LowBoise,hi black LowBoise 4,9,4,g31
4604,LowBoise,hi,black,5,Urza01,NA,hi black LowBoise,hi black LowBoise 5,8,7,g31
4605,LowBoise,hi,black,6,Urza01,NA,hi black LowBoise,hi black LowBoise 6,6,2,g31
4606,LowBoise,hi,black,7,Urza01,NA,hi black LowBoise,hi black LowBoise 7,6,3,g31
4607,LowBoise,hi,black,8,Urza01,NA,hi black LowBoise,hi black LowBoise 8,4,9,g31
4608,LowBoise,hi,black,9,Urza01,NA,hi black LowBoise,hi black LowBoise 9,5,6,g31
4609,LowBoise,hi,black,10,Urza01,NA,hi black LowBoise,hi black LowBoise 10,6,9,g31
4610,LowBoise,hi,white,1,Urza01,NA,hi white LowBoise,hi white LowBoise 1,1,7,g31
4611,LowBoise,hi,white,2,Urza01,NA,hi white LowBoise,hi white LowBoise 2,6,9,g31
4612,LowBoise,hi,white,3,Urza01,NA,hi white LowBoise,hi white LowBoise 3,6,7,g31
4613,LowBoise,hi,white,4,Urza01,NA,hi white LowBoise,hi white LowBoise 4,5,10,g31
4614,LowBoise,hi,white,5,Urza01,NA,hi white LowBoise,hi white LowBoise 5,1,10,g31
4615,LowBoise,hi,white,6,Urza01,NA,hi white LowBoise,hi white LowBoise 6,9,3,g31
4616,LowBoise,hi,white,7,Urza01,NA,hi white LowBoise,hi white LowBoise 7,8,3,g31
4617,LowBoise,hi,white,8,Urza01,NA,hi white LowBoise,hi white LowBoise 8,2,3,g31
4618,LowBoise,hi,white,9,Urza01,NA,hi white LowBoise,hi white LowBoise 9,6,1,g31
4619,LowBoise,hi,white,10,Urza01,NA,hi white LowBoise,hi white LowBoise 10,1,7,g31
4620,HighBoise,lo,black,1,Urza01,NA,lo black HighBoise,lo black HighBoise 1,13,3,g31
4621,HighBoise,lo,black,2,Urza01,NA,lo black HighBoise,lo black HighBoise 2,8,3,g31
4622,HighBoise,lo,black,3,Urza01,NA,lo black HighBoise,lo black HighBoise 3,4,3,g31
4623,HighBoise,lo,black,4,Urza01,NA,lo black HighBoise,lo black HighBoise 4,8,3,g31
4624,HighBoise,lo,black,5,Urza01,NA,lo black HighBoise,lo black HighBoise 5,13,3,g31
4625,HighBoise,lo,black,6,Urza01,NA,lo black HighBoise,lo black HighBoise 6,6,3,g31
4626,HighBoise,lo,black,7,Urza01,NA,lo black HighBoise,lo black HighBoise 7,14,5,g31
4627,HighBoise,lo,black,8,Urza01,NA,lo black HighBoise,lo black HighBoise 8,1,1,g31
4628,HighBoise,lo,black,9,Urza01,NA,lo black HighBoise,lo black HighBoise 9,10,3,g31
4629,HighBoise,lo,black,10,Urza01,NA,lo black HighBoise,lo black HighBoise 10,7,4,g31
4630,HighBoise,lo,white,1,Urza01,NA,lo white HighBoise,lo white HighBoise 1,6,5,g31
4631,HighBoise,lo,white,2,Urza01,NA,lo white HighBoise,lo white HighBoise 2,18,1,g31
4632,HighBoise,lo,white,3,Urza01,NA,lo white HighBoise,lo white HighBoise 3,1,1,g31
4633,HighBoise,lo,white,4,Urza01,NA,lo white HighBoise,lo white HighBoise 4,5,3,g31
4634,HighBoise,lo,white,5,Urza01,NA,lo white HighBoise,lo white HighBoise 5,11,1,g31
4635,HighBoise,lo,white,6,Urza01,NA,lo white HighBoise,lo white HighBoise 6,16,2,g31
4636,HighBoise,lo,white,7,Urza01,NA,lo white HighBoise,lo white HighBoise 7,14,1,g31
4637,HighBoise,lo,white,8,Urza01,NA,lo white HighBoise,lo white HighBoise 8,6,2,g31
