Site,Date,Color,Density,Plot,X-pos,Y-pos,Pheno-Stage,Collector (initials),Comment
Wildcat,5/31/23,Black,High,2.3,7,3,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,5,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,7,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,7,Brown,NR,"""[sample] lost in wind"""
Wildcat,5/31/23,Black,High,2.3,7,8,Brown,NR,"""2 separate plants @ toothpick"""
Wildcat,5/31/23,Black,High,2.3,7,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,7,10,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,1,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,2,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,4,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,5,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,8,8,Brown,NR,
Wildcat,5/16/23,Black,High,2.3,8,9,NR,ADD,
Wildcat,5/9/23,Black,High,2.3,8,9,NR,ADD,
Wildcat,5/31/23,Black,High,2.3,8,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,9,2,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,9,4,Purple,NR,
Wildcat,5/31/23,Black,High,2.3,9,6,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,9,7,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,9,9,Brown,NR,
Wildcat,5/31/23,Black,High,2.3,9,10,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,1,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,1,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,1,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,1,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,1,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,1,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,2,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,2,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,2,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,3,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,3,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,4,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,4,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,4,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,4,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,4,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,4,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,4,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,5,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,5,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,5,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,5,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,5,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,6,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,6,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,6,4,Green,NR,
Wildcat,5/31/23,White,Low,2.4,6,4,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,6,4,Green,NR,
Wildcat,5/31/23,White,Low,2.4,6,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,6,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,7,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,7,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,7,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,7,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,7,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,7,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,8,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,8,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,8,2,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,8,2,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,8,4,Green,NR,
Wildcat,5/31/23,White,Low,2.4,9,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,9,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,9,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,9,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,9,5,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,10,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,10,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,10,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,10,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,10,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,11,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,11,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,11,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,12,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,12,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,12,4,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,12,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,12,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,13,2,Green,NR,
Wildcat,5/31/23,White,Low,2.4,13,2,Green,NR,
Wildcat,5/31/23,White,Low,2.4,13,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,13,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,14,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,14,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,14,2,Green,NR,
Wildcat,5/31/23,White,Low,2.4,14,2,Green,NR,
Wildcat,5/31/23,White,Low,2.4,14,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,14,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,15,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,16,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,16,1,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,16,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,16,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,16,2,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,16,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,16,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,16,4,Green,NR,
Wildcat,5/31/23,White,Low,2.4,17,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,17,3,Green,NR,
Wildcat,5/31/23,White,Low,2.4,17,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,17,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,17,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,17,5,Green,NR,
Wildcat,5/31/23,White,Low,2.4,18,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,1,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,2,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,18,2,Brown,NR,
Wildcat,5/31/23,White,Low,2.4,18,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,3,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,4,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,5,Purple,NR,
Wildcat,5/31/23,White,Low,2.4,18,5,Purple,NR,
Wildcat,5/31/23,White,High,3.1,1,5,Brown,NR,
Wildcat,5/31/23,White,High,3.1,1,8,Brown,NR,
Wildcat,5/31/23,White,High,3.1,2,9,Purple,NR,
Wildcat,5/31/23,White,High,3.1,2,10,Purple,NR,
Wildcat,5/31/23,White,High,3.1,3,2,V3,NR,
Wildcat,5/31/23,White,High,3.1,3,4,Purple,NR,
Wildcat,5/31/23,White,High,3.1,3,8,Purple,NR,
Wildcat,5/9/23,White,High,3.1,3,8,Brown,NR,
Wildcat,5/31/23,White,High,3.1,4,4,Brown,NR,
Wildcat,5/31/23,White,High,3.1,4,5,Green,NR,
Wildcat,5/31/23,White,High,3.1,4,9,Purple,NR,
Wildcat,5/31/23,White,High,3.1,4,10,Purple,NR,
Wildcat,5/31/23,White,High,3.1,5,1,Brown,NR,
Wildcat,5/31/23,White,High,3.1,5,4,Purple,NR,
Wildcat,5/31/23,White,High,3.1,5,5,Green,NR,
Wildcat,5/31/23,White,High,3.1,5,6,Green,NR,
Wildcat,5/31/23,White,High,3.1,5,8,Purple,NR,
Wildcat,5/31/23,White,High,3.1,5,9,Purple,NR,
Wildcat,5/31/23,White,High,3.1,5,10,Brown,NR,
Wildcat,5/31/23,White,High,3.1,6,1,Brown,NR,
Wildcat,5/31/23,White,High,3.1,6,2,Brown,NR,
Wildcat,5/31/23,White,High,3.1,6,3,Purple,NR,
Wildcat,5/31/23,White,High,3.1,6,6,Green,NR,
Wildcat,5/16/23,White,High,3.1,6,7,Purple,FC,
Wildcat,5/16/23,White,High,3.1,6,7,Purple,FC,
Wildcat,5/31/23,White,High,3.1,6,9,Purple,NR,
Wildcat,5/31/23,White,High,3.1,6,10,Brown,NR,
Wildcat,5/31/23,White,High,3.1,7,1,Brown,NR,
Wildcat,5/31/23,White,High,3.1,7,2,Brown,NR,
Wildcat,5/31/23,White,High,3.1,7,3,Brown,NR,
Wildcat,5/31/23,White,High,3.1,7,4,Purple,NR,
Wildcat,5/31/23,White,High,3.1,7,8,Purple,NR,
Wildcat,5/31/23,White,High,3.1,7,10,Brown,NR,
Wildcat,5/9/23,White,High,3.1,8,3,Brown,NR,
Wildcat,5/31/23,White,High,3.1,8,4,Purple,NR,
Wildcat,5/31/23,White,High,3.1,8,9,Brown,NR,
Wildcat,5/31/23,White,High,3.1,8,10,Purple,NR,
Wildcat,5/31/23,White,High,3.1,9,1,Brown,NR,
Wildcat,5/31/23,White,High,3.1,9,5,Purple,NR,
Wildcat,5/31/23,White,High,3.1,9,7,Brown,NR,
Wildcat,5/31/23,White,High,3.1,9,10,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,1,2,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,1,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,1,8,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,1,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,1,8,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,1,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,1,10,Brown,NR,herbivory noted
Wildcat,5/31/23,Black,High,3.2,2,1,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,2,2,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,2,4,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,5,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,6,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,9,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,9,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,2,10,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,3,3,Brown,NR,
Wildcat,5/16/23,Black,High,3.2,3,4,Purple,CRW,
Wildcat,5/16/23,Black,High,3.2,3,4,Purple,CRW,
Wildcat,5/31/23,Black,High,3.2,3,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,3,9,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,3,10,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,2,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,3,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,4,4,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,5,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,4,6,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,4,10,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,5,1,Green,NR,
Wildcat,5/31/23,Black,High,3.2,5,2,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,3,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,6,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,9,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,5,10,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,6,1,Brown,NR,
Wildcat,5/2/23,Black,High,3.2,6,2,NR,EB,
Wildcat,5/9/23,Black,High,3.2,6,2,NR,EB,
Wildcat,5/31/23,Black,High,3.2,6,3,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,6,4,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,6,5,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,6,6,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,6,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,6,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,6,9,Purple,NR,
Wildcat,5/9/23,Black,High,3.2,6,10,NR,EB,
Wildcat,5/9/23,Black,High,3.2,6,10,NR,EB,
Wildcat,5/31/23,Black,High,3.2,7,2,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,7,4,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,7,7,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,7,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,7,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,7,9,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,8,4,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,8,7,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,8,8,Purple,NR,
Wildcat,5/31/23,Black,High,3.2,8,8,Purple,NR,
Wildcat,5/16/23,Black,High,3.2,8,9,Purple,CRW,
Wildcat,5/16/23,Black,High,3.2,8,9,Purple,CRW,
Wildcat,5/31/23,Black,High,3.2,9,1,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,9,1,Brown,NR,
Wildcat,5/16/23,Black,High,3.2,9,4,Purple,CRW,
Wildcat,5/31/23,Black,High,3.2,9,5,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,9,6,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,9,7,>V3,NR,
Wildcat,5/31/23,Black,High,3.2,9,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,9,8,Brown,NR,
Wildcat,5/31/23,Black,High,3.2,9,10,Brown,NR,
Wildcat,5/31/23,Black,Low,3.3,1,2,Purple,NR,
Wildcat,5/31/23,Black,Low,3.3,1,2,Purple,NR,
Wildcat,5/31/23,Black,Low,3.3,2,1,Green,NR,
Wildcat,5/31/23,Black,Low,3.3,2,1,Green,NR,
Wildcat,5/31/23,Black,Low,3.3,2,3,Green,NR,
