plantID,site,year,density,albedo,block,plot,x,y,genotype,emergence,first_flower,v_phen,last_phen_status,note_standard_phen,live_harvest,v_harvest,tillers,veg_mass,inflor_mass,seed_count_total,note_standard_harvest
SS2022_3655,SS,2022,hi,black,10,1,2,10,75,Y,154,FG,Y,NA,Y,FG_FP,2,0.1,0.19,68,NA
SS2022_3647,SS,2022,hi,black,10,1,2,2,81,Y,166,FG,Y,NA,Y,FG_FP_BS,3,0.12,0.07,22,NA
SS2022_3648,SS,2022,hi,black,10,1,2,3,97,Y,154,FG,Y,NA,Y,FP,1,0.03,0.03,9,NA
SS2022_3649,SS,2022,hi,black,10,1,2,4,30,Y,125,FG,Y,NA,Y,FG_FP,2,0.1,0.1,36,NA
SS2022_3650,SS,2022,hi,black,10,1,2,5,52,Y,154,FG,Y,NA,Y,FP,1,0.04,0.05,14,NA
SS2022_3651,SS,2022,hi,black,10,1,2,6,76,Y,154,FG,Y,NA,Y,FP,2,0.25,0.36,106,NA
SS2022_3653,SS,2022,hi,black,10,1,2,8,39,Y,154,FG,Y,NA,Y,FP,3,0.21,0.17,42,NA
SS2022_3603,SS,2022,hi,black,10,1,3,10,28,Y,154,FG,Y,NA,Y,FP,4,0.41,0.38,79,NA
SS2022_3657,SS,2022,hi,black,10,1,3,2,102,Y,154,FG,Y,NA,Y,FP,2,0.1,0.17,35,NA
SS2022_3658,SS,2022,hi,black,10,1,3,3,75,Y,154,FG,Y,NA,Y,FG_FP_dead,2,0.09,0.1,35,NA
SS2022_3660,SS,2022,hi,black,10,1,3,5,29,Y,140,FG,Y,NA,Y,FP,5,0.45,0.48,109,NA
SS2022_3604,SS,2022,hi,black,10,1,4,1,28,Y,154,FG,Y,NA,Y,FP,2,0.19,0.28,64,NA
SS2022_3637,SS,2022,hi,black,10,1,4,10,51,Y,154,FG,Y,NA,Y,FP,1,0.15,0.17,53,NA
SS2022_3608,SS,2022,hi,black,10,1,4,2,77,Y,154,FG,Y,NA,Y,FP,1,0.08,0.09,26,NA
SS2022_3605,SS,2022,hi,black,10,1,4,3,79,Y,154,FG,Y,NA,Y,FP,1,0.06,0.08,25,NA
SS2022_3606,SS,2022,hi,black,10,1,4,4,42,Y,140,FG,Y,NA,Y,FP,1,0.05,0.09,24,NA
SS2022_3607,SS,2022,hi,black,10,1,4,5,29,Y,154,FG,Y,NA,Y,FP,2,0.08,0.1,25,NA
SS2022_3609,SS,2022,hi,black,10,1,4,6,101,Y,125,FG,Y,NA,Y,FP,2,0.1,0.11,18,NA
SS2022_3638,SS,2022,hi,black,10,1,5,1,24,Y,140,FG,Y,NA,Y,FP,1,0.19,0.19,53,NA
SS2022_3622,SS,2022,hi,black,10,1,5,2,54,Y,154,FG,Y,NA,Y,FP,1,0.02,0.04,11,NA
SS2022_3610,SS,2022,hi,black,10,1,5,3,60,Y,166,FG,Y,NA,Y,FP,1,0.02,0.03,11,NA
SS2022_3613,SS,2022,hi,black,10,1,5,6,103,Y,154,FG,Y,NA,Y,FP,2,0.24,0.28,67,NA
SS2022_3614,SS,2022,hi,black,10,1,5,7,83,Y,140,FG,Y,NA,Y,FP,1,0.02,0.04,12,NA
SS2022_3616,SS,2022,hi,black,10,1,5,9,45,Y,166,FG,Y,NA,Y,UNK,1,0.003,0,0,NA
SS2022_3618,SS,2022,hi,black,10,1,6,1,13,Y,154,FG,Y,NA,Y,FP,1,0.1,0.16,44,NA
SS2022_3621,SS,2022,hi,black,10,1,6,4,11,Y,154,FG,Y,NA,Y,FP,1,0.06,0.09,25,NA
SS2022_3639,SS,2022,hi,black,10,1,6,5,6,Y,166,FG,Y,NA,Y,FP,1,0.04,0.05,20,NA
SS2022_3640,SS,2022,hi,black,10,1,6,6,72,Y,140,FG,Y,NA,Y,FP,1,0.09,0.07,17,NA
SS2022_3642,SS,2022,hi,black,10,1,6,8,62,Y,154,FG,Y,NA,Y,FG_FP,2,0.17,0.28,56,NA
SS2022_3645,SS,2022,hi,black,10,1,7,1,60,Y,166,FG,Y,NA,Y,FP,2,0.35,0.5,156,NA
SS2022_3631,SS,2022,hi,black,10,1,7,10,19,Y,154,FG,Y,NA,Y,FP,2,0.22,0.16,50,NA
SS2022_3625,SS,2022,hi,black,10,1,7,4,44,Y,154,FG,Y,NA,Y,FP,2,0.18,0.17,40,NA
SS2022_3626,SS,2022,hi,black,10,1,7,5,36,Y,154,FG,Y,NA,Y,FP,1,0.1,0.12,32,NA
SS2022_3627,SS,2022,hi,black,10,1,7,6,84,Y,140,FG,Y,NA,Y,FP,1,0.07,0.05,12,NA
SS2022_3629,SS,2022,hi,black,10,1,7,8,43,Y,140,FG,Y,NA,Y,FP,1,0.15,0.2,49,NA
SS2022_3630,SS,2022,hi,black,10,1,7,9,35,Y,154,FG,Y,NA,Y,FG_FP,2,0.17,0.21,62,NA
SS2022_3675,SS,2022,hi,black,10,1,8,10,2,Y,154,FG,Y,NA,Y,FP,1,0.14,0.18,69,NA
