"plantID","site","year","block","plot","x","y","genotype","growout"
"SS2023_1777","SS",2023,6,3,6,9,75,2020
"SS2023_1778","SS",2023,6,3,5,3,42,2021
"SS2023_1779","SS",2023,6,3,7,1,45,2020
"SS2023_1780","SS",2023,6,3,5,9,89,2020
"SS2023_1781","SS",2023,6,3,5,10,72,2020
"SS2023_1782","SS",2023,6,3,6,1,56,2020
"SS2023_1783","SS",2023,6,3,6,2,76,2020
"SS2023_1784","SS",2023,6,3,7,8,49,2020
"SS2023_1785","SS",2023,6,3,5,4,100,2020
"SS2023_1786","SS",2023,6,3,5,5,84,2020
"SS2023_1787","SS",2023,6,3,5,6,150,2021
"SS2023_1788","SS",2023,6,3,6,10,59,2020
"SS2023_1789","SS",2023,6,3,5,8,69,2020
"SS2023_1790","SS",2023,6,3,1,10,46,2020
"SS2023_1791","SS",2023,6,3,4,6,38,2021
"SS2023_1792","SS",2023,6,3,4,7,53,2020
"SS2023_1793","SS",2023,6,3,4,8,55,2020
"SS2023_1794","SS",2023,6,3,1,1,92,2020
"SS2023_1795","SS",2023,6,3,1,2,7,2020
"SS2023_1796","SS",2023,6,3,1,3,87,2021
"SS2023_1797","SS",2023,6,3,1,4,44,2020
"SS2023_1798","SS",2023,6,3,1,5,37,2020
"SS2023_1799","SS",2023,6,3,1,6,39,2020
"SS2023_1800","SS",2023,6,3,1,7,54,2020
"SS2023_1801","SS",2023,6,3,5,7,82,2020
"SS2023_1802","SS",2023,6,3,1,9,24,2020
"SS2023_1803","SS",2023,6,3,2,1,97,2020
"SS2023_1804","SS",2023,6,3,2,2,18,2022
"SS2023_1805","SS",2023,6,3,2,3,101,2020
"SS2023_1806","SS",2023,6,3,2,4,25,2020
"SS2023_1807","SS",2023,6,3,2,5,12,2020
"SS2023_1808","SS",2023,6,3,2,6,64,2020
"SS2023_1809","SS",2023,6,3,2,7,95,2021
"SS2023_1810","SS",2023,6,3,2,8,33,2020
"SS2023_1811","SS",2023,6,3,2,9,5,2020
"SS2023_1812","SS",2023,6,3,2,10,1,2020
"SS2023_1813","SS",2023,6,3,1,8,29,2020
"SS2023_1814","SS",2023,6,3,7,10,19,2020
"SS2023_1815","SS",2023,6,3,8,1,61,2020
"SS2023_1816","SS",2023,6,3,7,9,52,2020
"SS2023_1817","SS",2023,6,3,4,1,81,2020
"SS2023_1818","SS",2023,6,3,4,2,58,2020
"SS2023_1819","SS",2023,6,3,4,3,79,2020
"SS2023_1820","SS",2023,6,3,4,4,93,2021
"SS2023_1821","SS",2023,6,3,4,5,32,2020
"SS2023_1822","SS",2023,6,3,3,1,14,2020
"SS2023_1823","SS",2023,6,3,3,2,65,2020
"SS2023_1824","SS",2023,6,3,3,3,62,2020
"SS2023_1825","SS",2023,6,3,3,4,63,2020
"SS2023_1826","SS",2023,6,3,8,2,2,2020
"SS2023_1827","SS",2023,6,3,8,3,96,2020
"SS2023_1828","SS",2023,6,3,8,4,71,2020
"SS2023_1829","SS",2023,6,3,8,5,83,2020
"SS2023_1830","SS",2023,6,3,8,6,30,2020
"SS2023_1831","SS",2023,6,3,8,7,9,2020
"SS2023_1832","SS",2023,6,3,8,8,90,2020
"SS2023_1833","SS",2023,6,3,8,9,26,2020
"SS2023_1834","SS",2023,6,3,8,10,73,2020
"SS2023_1835","SS",2023,6,3,3,9,77,2020
"SS2023_1836","SS",2023,6,3,3,10,8,2020
"SS2023_1837","SS",2023,6,3,3,5,74,2020
"SS2023_1838","SS",2023,6,3,3,6,6,2020
"SS2023_1839","SS",2023,6,3,3,7,42,2020
"SS2023_1840","SS",2023,6,3,3,8,66,2020
"SS2023_1841","SS",2023,6,4,3,4,12,2020
"SS2023_1842","SS",2023,6,4,2,3,8,2020
"SS2023_1843","SS",2023,6,4,2,4,101,2020
"SS2023_1844","SS",2023,6,4,2,5,87,2020
"SS2023_1845","SS",2023,6,4,3,5,64,2020
"SS2023_1846","SS",2023,6,4,3,6,89,2020
"SS2023_1847","SS",2023,6,4,3,7,102,2020
"SS2023_1848","SS",2023,6,4,2,9,43,2020
"SS2023_1849","SS",2023,6,4,2,6,100,2020
"SS2023_1850","SS",2023,6,4,2,7,72,2020
"SS2023_1851","SS",2023,6,4,3,2,92,2020
"SS2023_1852","SS",2023,6,4,3,3,81,2020
"SS2023_1853","SS",2023,6,4,1,10,46,2020
"SS2023_1854","SS",2023,6,4,2,1,30,2020
"SS2023_1855","SS",2023,6,4,2,2,56,2020
"SS2023_1856","SS",2023,6,4,6,2,104,2020
"SS2023_1857","SS",2023,6,4,6,3,90,2020
"SS2023_1858","SS",2023,6,4,6,4,58,2020
"SS2023_1859","SS",2023,6,4,6,5,25,2020
"SS2023_1860","SS",2023,6,4,2,8,66,2020
"SS2023_1861","SS",2023,6,4,6,7,74,2020
"SS2023_1862","SS",2023,6,4,2,10,9,2020
"SS2023_1863","SS",2023,6,4,3,1,38,2021
"SS2023_1864","SS",2023,6,4,6,10,64,2020
"SS2023_1865","SS",2023,6,4,7,1,39,2020
"SS2023_1866","SS",2023,6,4,7,2,24,2020
"SS2023_1867","SS",2023,6,4,7,3,49,2020
"SS2023_1868","SS",2023,6,4,7,4,84,2020
"SS2023_1869","SS",2023,6,4,7,5,45,2020
"SS2023_1870","SS",2023,6,4,7,6,103,2020
"SS2023_1871","SS",2023,6,4,7,7,11,2020
"SS2023_1872","SS",2023,6,4,7,8,79,2020
"SS2023_1873","SS",2023,6,4,6,6,76,2020
"SS2023_1874","SS",2023,6,4,5,5,73,2020
"SS2023_1875","SS",2023,6,4,6,8,55,2020
"SS2023_1876","SS",2023,6,4,6,9,33,2020
"SS2023_1877","SS",2023,6,4,5,8,82,2020
"SS2023_1878","SS",2023,6,4,4,6,2,2020
"SS2023_1879","SS",2023,6,4,4,7,24,2020
"SS2023_1880","SS",2023,6,4,4,8,81,2020
"SS2023_1881","SS",2023,6,4,4,9,52,2020
"SS2023_1882","SS",2023,6,4,4,10,150,2022
"SS2023_1883","SS",2023,6,4,5,1,44,2020
"SS2023_1884","SS",2023,6,4,5,2,91,2020
"SS2023_1885","SS",2023,6,4,5,3,47,2020
"SS2023_1886","SS",2023,6,4,5,4,63,2020
"SS2023_1887","SS",2023,6,4,7,9,29,2020
"SS2023_1888","SS",2023,6,4,5,6,1,2020
"SS2023_1889","SS",2023,6,4,5,7,77,2020
"SS2023_1890","SS",2023,6,4,1,5,59,2020
"SS2023_1891","SS",2023,6,4,5,9,6,2020
"SS2023_1892","SS",2023,6,4,5,10,68,2020
"SS2023_1893","SS",2023,6,4,6,1,62,2020
"SS2023_1894","SS",2023,6,4,1,6,61,2020
"SS2023_1895","SS",2023,6,4,1,7,65,2020
"SS2023_1896","SS",2023,6,4,1,8,57,2020
"SS2023_1897","SS",2023,6,4,1,9,97,2021
"SS2023_1898","SS",2023,6,4,1,1,33,2020
"SS2023_1899","SS",2023,6,4,1,2,74,2020
"SS2023_1900","SS",2023,6,4,1,3,28,2020
"SS2023_1901","SS",2023,6,4,1,4,37,2020
"SS2023_1902","SS",2023,6,4,7,10,51,2020
"SS2023_1903","SS",2023,6,4,8,1,57,2020
"SS2023_1904","SS",2023,6,4,8,2,34,2020
"SS2023_1905","SS",2023,6,4,8,3,32,2020
"SS2023_1906","SS",2023,6,4,8,4,36,2020
"SS2023_1907","SS",2023,6,4,8,5,18,2020
"SS2023_1908","SS",2023,6,4,8,6,93,2021
"SS2023_1909","SS",2023,6,4,8,7,31,2020
"SS2023_1910","SS",2023,6,4,8,8,86,2020
"SS2023_1911","SS",2023,6,4,8,9,42,2021
"SS2023_1912","SS",2023,6,4,8,10,98,2020
"SS2023_1913","SS",2023,6,4,3,10,95,2021
"SS2023_1914","SS",2023,6,4,4,1,35,2020
"SS2023_1915","SS",2023,6,4,4,2,83,2020
"SS2023_1916","SS",2023,6,4,4,3,71,2020
"SS2023_1917","SS",2023,6,4,4,4,96,2020
"SS2023_1918","SS",2023,6,4,4,5,7,2020
"SS2023_1919","SS",2023,6,4,3,8,88,2021
"SS2023_1920","SS",2023,6,4,3,9,75,2020
"SS2023_1921","SS",2023,7,1,1,10,7,2020
"SS2023_1922","SS",2023,7,1,2,1,29,2020
"SS2023_1923","SS",2023,7,1,2,2,97,2020
"SS2023_1924","SS",2023,7,1,2,8,84,2020
"SS2023_1925","SS",2023,7,1,3,3,77,2020
"SS2023_1926","SS",2023,7,1,3,4,104,2020
"SS2023_1927","SS",2023,7,1,2,3,14,2020
"SS2023_1928","SS",2023,7,1,3,2,46,2020
"SS2023_1929","SS",2023,7,1,2,4,32,2020
"SS2023_1930","SS",2023,7,1,2,5,66,2020
"SS2023_1931","SS",2023,7,1,3,5,76,2020
"SS2023_1932","SS",2023,7,1,3,6,14,2020
"SS2023_1933","SS",2023,7,1,2,9,39,2020
"SS2023_1934","SS",2023,7,1,2,10,2,2020
"SS2023_1935","SS",2023,7,1,3,1,98,2021
"SS2023_1936","SS",2023,7,1,1,9,56,2020
"SS2023_1937","SS",2023,7,1,2,6,5,2020
"SS2023_1938","SS",2023,7,1,2,7,71,2020
"SS2023_1939","SS",2023,7,1,6,6,83,2020
"SS2023_1940","SS",2023,7,1,3,7,96,2020
"SS2023_1941","SS",2023,7,1,3,8,6,2020
"SS2023_1942","SS",2023,7,1,7,9,37,2020
"SS2023_1943","SS",2023,7,1,6,7,92,2020
"SS2023_1944","SS",2023,7,1,6,8,100,2020
"SS2023_1945","SS",2023,7,1,1,5,95,2020
"SS2023_1946","SS",2023,7,1,1,6,102,2020
"SS2023_1947","SS",2023,7,1,1,7,59,2020
"SS2023_1948","SS",2023,7,1,1,8,25,2020
"SS2023_1949","SS",2023,7,1,6,1,42,2021
"SS2023_1950","SS",2023,7,1,6,2,89,2020
"SS2023_1951","SS",2023,7,1,6,3,49,2020
"SS2023_1952","SS",2023,7,1,6,4,64,2020
"SS2023_1953","SS",2023,7,1,6,5,72,2020
"SS2023_1954","SS",2023,7,1,1,1,34,2020
"SS2023_1955","SS",2023,7,1,1,2,51,2020
"SS2023_1956","SS",2023,7,1,1,3,101,2020
"SS2023_1957","SS",2023,7,1,6,9,35,2020
"SS2023_1958","SS",2023,7,1,6,10,58,2020
"SS2023_1959","SS",2023,7,1,7,1,44,2020
"SS2023_1960","SS",2023,7,1,7,2,73,2020
"SS2023_1961","SS",2023,7,1,7,3,34,2020
"SS2023_1962","SS",2023,7,1,7,4,43,2020
"SS2023_1963","SS",2023,7,1,7,5,103,2020
"SS2023_1964","SS",2023,7,1,7,6,87,2021
"SS2023_1965","SS",2023,7,1,7,7,31,2020
"SS2023_1966","SS",2023,7,1,7,8,62,2020
"SS2023_1967","SS",2023,7,1,5,5,18,2020
"SS2023_1968","SS",2023,7,1,5,6,53,2020
"SS2023_1969","SS",2023,7,1,5,7,91,2020
"SS2023_1970","SS",2023,7,1,1,4,47,2020
"SS2023_1971","SS",2023,7,1,4,6,79,2020
"SS2023_1972","SS",2023,7,1,4,7,33,2020
"SS2023_1973","SS",2023,7,1,4,8,75,2020
"SS2023_1974","SS",2023,7,1,4,9,8,2020
"SS2023_1975","SS",2023,7,1,4,10,12,2020
"SS2023_1976","SS",2023,7,1,5,1,63,2020
"SS2023_1977","SS",2023,7,1,5,2,54,2020
"SS2023_1978","SS",2023,7,1,5,3,45,2020
"SS2023_1979","SS",2023,7,1,5,4,28,2020
"SS2023_1980","SS",2023,7,1,7,10,9,2020
"SS2023_1981","SS",2023,7,1,5,8,90,2020
"SS2023_1982","SS",2023,7,1,5,9,36,2020
"SS2023_1983","SS",2023,7,1,5,10,88,2021
"SS2023_1984","SS",2023,7,1,3,9,52,2020
"SS2023_1985","SS",2023,7,1,3,10,61,2020
"SS2023_1986","SS",2023,7,1,4,1,68,2020
"SS2023_1987","SS",2023,7,1,4,2,65,2020
"SS2023_1988","SS",2023,7,1,4,3,74,2020
"SS2023_1989","SS",2023,7,1,4,4,19,2020
"SS2023_1990","SS",2023,7,1,4,5,11,2020
"SS2023_1991","SS",2023,7,1,8,1,57,2020
"SS2023_1992","SS",2023,7,1,8,2,73,2020
"SS2023_1993","SS",2023,7,1,8,3,82,2020
"SS2023_1994","SS",2023,7,1,8,4,24,2020
"SS2023_1995","SS",2023,7,1,8,5,81,2020
"SS2023_1996","SS",2023,7,1,8,6,93,2021
"SS2023_1997","SS",2023,7,1,8,7,150,2022
"SS2023_1998","SS",2023,7,1,8,8,1,2020
"SS2023_1999","SS",2023,7,1,8,9,30,2020
"SS2023_2000","SS",2023,7,1,8,10,55,2020
"SS2023_2001","SS",2023,7,2,2,5,88,2020
"SS2023_2002","SS",2023,7,2,3,1,59,2020
"SS2023_2003","SS",2023,7,2,3,2,83,2020
"SS2023_2004","SS",2023,7,2,2,4,82,2020
"SS2023_2005","SS",2023,7,2,3,4,72,2020
"SS2023_2006","SS",2023,7,2,4,4,61,2020
"SS2023_2007","SS",2023,7,2,4,5,2,2020
"SS2023_2008","SS",2023,7,2,3,3,104,2020
"SS2023_2009","SS",2023,7,2,4,3,102,2020
"SS2023_2010","SS",2023,7,2,5,3,76,2020
"SS2023_2011","SS",2023,7,2,5,4,46,2020
"SS2023_2012","SS",2023,7,2,5,1,43,2020
"SS2023_2013","SS",2023,7,2,5,2,1,2020
"SS2023_2014","SS",2023,7,2,6,2,42,2021
"SS2023_2015","SS",2023,7,2,3,5,24,2020
"SS2023_2016","SS",2023,7,2,5,5,33,2020
"SS2023_2017","SS",2023,7,2,6,1,69,2020
"SS2023_2018","SS",2023,7,2,4,1,51,2020
"SS2023_2019","SS",2023,7,2,4,2,61,2020
"SS2023_2020","SS",2023,7,2,1,5,92,2020
"SS2023_2021","SS",2023,7,2,2,1,68,2020
"SS2023_2022","SS",2023,7,2,2,2,93,2020
"SS2023_2023","SS",2023,7,2,2,3,36,2020
"SS2023_2024","SS",2023,7,2,1,1,81,2020
"SS2023_2025","SS",2023,7,2,1,2,38,2021
"SS2023_2026","SS",2023,7,2,1,3,79,2020
"SS2023_2027","SS",2023,7,2,1,4,66,2020
"SS2023_2028","SS",2023,7,2,6,3,35,2020
"SS2023_2029","SS",2023,7,2,6,4,8,2020
"SS2023_2030","SS",2023,7,2,11,5,37,2020
"SS2023_2031","SS",2023,7,2,12,1,96,2020
"SS2023_2032","SS",2023,7,2,12,2,18,2020
"SS2023_2033","SS",2023,7,2,10,5,57,2020
"SS2023_2034","SS",2023,7,2,11,1,19,2020
"SS2023_2035","SS",2023,7,2,11,2,34,2020
"SS2023_2036","SS",2023,7,2,11,3,64,2020
"SS2023_2037","SS",2023,7,2,11,4,39,2020
"SS2023_2038","SS",2023,7,2,14,3,44,2020
"SS2023_2039","SS",2023,7,2,14,4,150,2022
"SS2023_2040","SS",2023,7,2,14,5,84,2020
"SS2023_2041","SS",2023,7,2,12,3,26,2020
"SS2023_2042","SS",2023,7,2,12,4,75,2020
"SS2023_2043","SS",2023,7,2,12,5,62,2020
"SS2023_2044","SS",2023,7,2,13,1,30,2020
"SS2023_2045","SS",2023,7,2,13,2,63,2020
"SS2023_2046","SS",2023,7,2,13,3,91,2020
"SS2023_2047","SS",2023,7,2,13,4,73,2020
"SS2023_2048","SS",2023,7,2,13,5,47,2020
"SS2023_2049","SS",2023,7,2,14,1,100,2020
"SS2023_2050","SS",2023,7,2,14,2,58,2020
"SS2023_2051","SS",2023,7,2,7,2,14,2020
"SS2023_2052","SS",2023,7,2,7,3,12,2020
"SS2023_2053","SS",2023,7,2,7,4,32,2020
"SS2023_2054","SS",2023,7,2,7,5,28,2020
"SS2023_2055","SS",2023,7,2,8,1,49,2020
"SS2023_2056","SS",2023,7,2,8,2,9,2020
"SS2023_2057","SS",2023,7,2,8,3,55,2020
"SS2023_2058","SS",2023,7,2,8,4,71,2020
"SS2023_2059","SS",2023,7,2,8,5,11,2020
"SS2023_2060","SS",2023,7,2,9,1,31,2020
"SS2023_2061","SS",2023,7,2,9,2,90,2020
"SS2023_2062","SS",2023,7,2,9,3,74,2020
"SS2023_2063","SS",2023,7,2,9,4,45,2020
"SS2023_2064","SS",2023,7,2,9,5,7,2020
"SS2023_2065","SS",2023,7,2,10,1,52,2020
"SS2023_2066","SS",2023,7,2,10,2,97,2021
"SS2023_2067","SS",2023,7,2,10,3,5,2020
"SS2023_2068","SS",2023,7,2,10,4,65,2020
"SS2023_2069","SS",2023,7,2,15,1,87,2021
"SS2023_2070","SS",2023,7,2,15,2,101,2020
"SS2023_2071","SS",2023,7,2,15,3,89,2020
"SS2023_2072","SS",2023,7,2,15,4,98,2020
"SS2023_2073","SS",2023,7,2,15,5,58,2020
"SS2023_2074","SS",2023,7,2,16,1,29,2020
"SS2023_2075","SS",2023,7,2,16,2,54,2020
"SS2023_2076","SS",2023,7,2,16,3,77,2020
"SS2023_2077","SS",2023,7,2,16,4,95,2021
"SS2023_2078","SS",2023,7,2,16,5,6,2020
"SS2023_2079","SS",2023,7,2,6,5,25,2020
"SS2023_2080","SS",2023,7,2,7,1,56,2020
"SS2023_2081","SS",2023,7,3,2,6,46,2020
"SS2023_2082","SS",2023,7,3,2,5,42,2021
"SS2023_2083","SS",2023,7,3,1,7,26,2020
"SS2023_2084","SS",2023,7,3,1,5,63,2020
"SS2023_2085","SS",2023,7,3,1,6,45,2020
"SS2023_2086","SS",2023,7,3,2,1,57,2020
"SS2023_2087","SS",2023,7,3,1,8,29,2020
"SS2023_2088","SS",2023,7,3,1,9,25,2020
"SS2023_2089","SS",2023,7,3,1,10,31,2020
"SS2023_2090","SS",2023,7,3,1,1,59,2020
"SS2023_2091","SS",2023,7,3,1,2,101,2020
"SS2023_2092","SS",2023,7,3,2,7,103,2020
"SS2023_2093","SS",2023,7,3,2,8,19,2020
"SS2023_2094","SS",2023,7,3,2,9,28,2020
"SS2023_2095","SS",2023,7,3,2,10,53,2020
"SS2023_2096","SS",2023,7,3,3,1,62,2020
"SS2023_2097","SS",2023,7,3,3,2,53,2020
"SS2023_2098","SS",2023,7,3,3,3,35,2020
"SS2023_2099","SS",2023,7,3,3,4,52,2020
"SS2023_2100","SS",2023,7,3,2,2,30,2020
"SS2023_2101","SS",2023,7,3,2,3,71,2020
"SS2023_2102","SS",2023,7,3,2,4,43,2020
"SS2023_2103","SS",2023,7,3,1,3,87,2021
"SS2023_2104","SS",2023,7,3,1,4,9,2020
"SS2023_2105","SS",2023,7,3,3,5,12,2020
"SS2023_2106","SS",2023,7,3,3,6,86,2021
"SS2023_2107","SS",2023,7,3,3,7,98,2020
"SS2023_2108","SS",2023,7,3,3,8,34,2020
"SS2023_2109","SS",2023,7,3,3,9,75,2020
"SS2023_2110","SS",2023,7,3,3,10,68,2020
"SS2023_2111","SS",2023,7,3,4,1,150,2022
"SS2023_2112","SS",2023,7,3,4,2,77,2020
"SS2023_2113","SS",2023,7,3,4,3,61,2020
"SS2023_2114","SS",2023,7,3,4,4,82,2020
"SS2023_2115","SS",2023,7,3,4,5,24,2020
"SS2023_2116","SS",2023,7,3,4,6,91,2020
"SS2023_2117","SS",2023,7,3,4,7,2,2020
"SS2023_2118","SS",2023,7,3,4,8,79,2020
"SS2023_2119","SS",2023,7,3,4,9,76,2020
"SS2023_2120","SS",2023,7,3,4,10,97,2021
"SS2023_2121","SS",2023,7,3,5,1,90,2020
"SS2023_2122","SS",2023,7,3,5,2,72,2020
"SS2023_2123","SS",2023,7,3,5,3,51,2020
"SS2023_2124","SS",2023,7,3,5,4,8,2020
"SS2023_2125","SS",2023,7,3,5,5,93,2021
"SS2023_2126","SS",2023,7,3,5,6,55,2020
"SS2023_2127","SS",2023,7,3,5,7,66,2020
"SS2023_2128","SS",2023,7,3,5,8,44,2020
"SS2023_2129","SS",2023,7,3,5,9,49,2020
"SS2023_2130","SS",2023,7,3,5,10,73,2020
"SS2023_2131","SS",2023,7,3,6,1,74,2020
"SS2023_2132","SS",2023,7,3,6,2,64,2020
"SS2023_2133","SS",2023,7,3,6,3,84,2020
"SS2023_2134","SS",2023,7,3,6,4,95,2020
"SS2023_2135","SS",2023,7,3,6,5,56,2020
"SS2023_2136","SS",2023,7,3,6,6,102,2020
"SS2023_2137","SS",2023,7,3,6,7,37,2020
"SS2023_2138","SS",2023,7,3,6,8,54,2020
"SS2023_2139","SS",2023,7,3,6,9,81,2020
"SS2023_2140","SS",2023,7,3,6,10,96,2020
"SS2023_2141","SS",2023,7,3,7,1,33,2020
"SS2023_2142","SS",2023,7,3,7,2,36,2020
"SS2023_2143","SS",2023,7,3,7,3,32,2020
"SS2023_2144","SS",2023,7,3,7,4,11,2020
"SS2023_2145","SS",2023,7,3,7,5,58,2020
"SS2023_2146","SS",2023,7,3,7,6,88,2020
"SS2023_2147","SS",2023,7,3,7,7,18,2020
"SS2023_2148","SS",2023,7,3,7,8,83,2020
"SS2023_2149","SS",2023,7,3,7,9,39,2020
"SS2023_2150","SS",2023,7,3,7,10,47,2020
"SS2023_2151","SS",2023,7,3,8,1,65,2020
"SS2023_2152","SS",2023,7,3,8,2,92,2020
"SS2023_2153","SS",2023,7,3,8,3,100,2020
"SS2023_2154","SS",2023,7,3,8,4,7,2020
"SS2023_2155","SS",2023,7,3,8,5,14,2020
"SS2023_2156","SS",2023,7,3,8,6,104,2020
"SS2023_2157","SS",2023,7,3,8,7,61,2020
"SS2023_2158","SS",2023,7,3,8,8,6,2020
"SS2023_2159","SS",2023,7,3,8,9,1,2020
"SS2023_2160","SS",2023,7,3,8,10,63,2020
"SS2023_2161","SS",2023,7,4,1,2,68,2020
"SS2023_2162","SS",2023,7,4,1,1,62,2020
"SS2023_2163","SS",2023,7,4,3,5,54,2020
"SS2023_2164","SS",2023,7,4,3,4,6,2020
"SS2023_2165","SS",2023,7,4,1,5,91,2020
"SS2023_2166","SS",2023,7,4,2,1,150,2022
"SS2023_2167","SS",2023,7,4,1,3,29,2020
"SS2023_2168","SS",2023,7,4,1,4,75,2020
"SS2023_2169","SS",2023,7,4,2,4,38,2021
"SS2023_2170","SS",2023,7,4,2,5,25,2020
"SS2023_2171","SS",2023,7,4,2,2,54,2020
"SS2023_2172","SS",2023,7,4,2,3,19,2020
"SS2023_2173","SS",2023,7,4,3,3,73,2020
"SS2023_2174","SS",2023,7,4,4,1,100,2020
"SS2023_2175","SS",2023,7,4,4,2,32,2020
"SS2023_2176","SS",2023,7,4,4,3,76,2020
"SS2023_2177","SS",2023,7,4,4,4,45,2020
"SS2023_2178","SS",2023,7,4,4,5,39,2020
"SS2023_2179","SS",2023,7,4,5,1,9,2020
"SS2023_2180","SS",2023,7,4,5,2,47,2020
"SS2023_2181","SS",2023,7,4,5,3,35,2020
"SS2023_2182","SS",2023,7,4,3,1,46,2020
"SS2023_2183","SS",2023,7,4,3,2,84,2020
"SS2023_2184","SS",2023,7,4,5,4,5,2020
"SS2023_2185","SS",2023,7,4,5,5,81,2020
"SS2023_2186","SS",2023,7,4,6,3,66,2020
"SS2023_2187","SS",2023,7,4,6,4,53,2020
"SS2023_2188","SS",2023,7,4,6,1,95,2021
"SS2023_2189","SS",2023,7,4,6,2,97,2020
"SS2023_2190","SS",2023,7,4,6,5,82,2020
"SS2023_2191","SS",2023,7,4,7,1,7,2020
"SS2023_2192","SS",2023,7,4,7,2,51,2020
"SS2023_2193","SS",2023,7,4,7,3,87,2020
"SS2023_2194","SS",2023,7,4,7,4,98,2021
"SS2023_2195","SS",2023,7,4,7,5,104,2020
"SS2023_2196","SS",2023,7,4,8,1,43,2020
"SS2023_2197","SS",2023,7,4,8,2,24,2020
"SS2023_2198","SS",2023,7,4,8,3,11,2020
"SS2023_2199","SS",2023,7,4,8,4,59,2020
"SS2023_2200","SS",2023,7,4,8,5,103,2020
"SS2023_2201","SS",2023,7,4,9,1,83,2020
"SS2023_2202","SS",2023,7,4,9,2,89,2020
"SS2023_2203","SS",2023,7,4,9,3,93,2021
"SS2023_2204","SS",2023,7,4,9,4,52,2020
"SS2023_2205","SS",2023,7,4,9,5,44,2020
"SS2023_2206","SS",2023,7,4,10,1,26,2020
"SS2023_2207","SS",2023,7,4,10,2,7,2020
"SS2023_2208","SS",2023,7,4,10,3,45,2020
"SS2023_2209","SS",2023,7,4,10,4,30,2020
"SS2023_2210","SS",2023,7,4,10,5,61,2020
"SS2023_2211","SS",2023,7,4,11,1,77,2020
"SS2023_2212","SS",2023,7,4,11,2,28,2020
"SS2023_2213","SS",2023,7,4,11,3,101,2020
"SS2023_2214","SS",2023,7,4,11,4,74,2020
"SS2023_2215","SS",2023,7,4,11,5,90,2020
"SS2023_2216","SS",2023,7,4,12,1,42,2021
"SS2023_2217","SS",2023,7,4,12,2,8,2020
"SS2023_2218","SS",2023,7,4,12,3,58,2020
"SS2023_2219","SS",2023,7,4,12,4,18,2020
"SS2023_2220","SS",2023,7,4,12,5,56,2020
"SS2023_2221","SS",2023,7,4,13,1,1,2020
"SS2023_2222","SS",2023,7,4,13,2,2,2020
"SS2023_2223","SS",2023,7,4,13,3,57,2020
"SS2023_2224","SS",2023,7,4,13,4,33,2020
"SS2023_2225","SS",2023,7,4,13,5,72,2020
"SS2023_2226","SS",2023,7,4,14,1,63,2020
"SS2023_2227","SS",2023,7,4,14,2,34,2020
"SS2023_2228","SS",2023,7,4,14,3,64,2020
"SS2023_2229","SS",2023,7,4,14,4,49,2020
"SS2023_2230","SS",2023,7,4,14,5,79,2020
"SS2023_2231","SS",2023,7,4,15,1,31,2020
"SS2023_2232","SS",2023,7,4,15,2,65,2020
"SS2023_2233","SS",2023,7,4,15,3,96,2020
"SS2023_2234","SS",2023,7,4,15,4,12,2020
"SS2023_2235","SS",2023,7,4,15,5,55,2020
"SS2023_2236","SS",2023,7,4,16,1,71,2020
"SS2023_2237","SS",2023,7,4,16,2,82,2020
"SS2023_2238","SS",2023,7,4,16,3,88,2021
"SS2023_2239","SS",2023,7,4,16,4,92,2020
"SS2023_2240","SS",2023,7,4,16,5,37,2020
"SS2023_2241","SS",2023,8,1,5,10,24,2020
"SS2023_2242","SS",2023,8,1,7,3,49,2020
"SS2023_2243","SS",2023,8,1,6,1,53,2020
"SS2023_2244","SS",2023,8,1,6,2,51,2020
"SS2023_2245","SS",2023,8,1,7,2,90,2020
"SS2023_2246","SS",2023,8,1,2,5,29,2020
"SS2023_2247","SS",2023,8,1,1,3,88,2021
"SS2023_2248","SS",2023,8,1,7,4,14,2020
"SS2023_2249","SS",2023,8,1,7,5,87,2021
"SS2023_2250","SS",2023,8,1,6,3,32,2020
"SS2023_2251","SS",2023,8,1,6,4,1,2020
"SS2023_2252","SS",2023,8,1,6,5,93,2020
"SS2023_2253","SS",2023,8,1,6,6,91,2020
"SS2023_2254","SS",2023,8,1,6,7,83,2020
"SS2023_2255","SS",2023,8,1,6,8,9,2020
"SS2023_2256","SS",2023,8,1,6,9,11,2020
"SS2023_2257","SS",2023,8,1,6,10,62,2020
"SS2023_2258","SS",2023,8,1,7,1,39,2020
"SS2023_2259","SS",2023,8,1,3,8,95,2021
"SS2023_2260","SS",2023,8,1,2,6,59,2020
"SS2023_2261","SS",2023,8,1,1,4,34,2020
"SS2023_2262","SS",2023,8,1,1,5,104,2020
"SS2023_2263","SS",2023,8,1,7,6,33,2020
"SS2023_2264","SS",2023,8,1,7,7,57,2020
"SS2023_2265","SS",2023,8,1,7,8,56,2020
"SS2023_2266","SS",2023,8,1,7,9,25,2020
"SS2023_2267","SS",2023,8,1,7,10,86,2020
"SS2023_2268","SS",2023,8,1,8,1,96,2020
"SS2023_2269","SS",2023,8,1,8,2,42,2021
"SS2023_2270","SS",2023,8,1,8,3,61,2020
"SS2023_2271","SS",2023,8,1,2,4,26,2020
"SS2023_2272","SS",2023,8,1,1,1,8,2020
"SS2023_2273","SS",2023,8,1,1,2,65,2020
"SS2023_2274","SS",2023,8,1,2,7,81,2020
"SS2023_2275","SS",2023,8,1,2,8,92,2020
