block,density,gravel,x,y,seed_count_total,inflor_mass,biomass_whole,tillers,standard_note,all_seed_drop,herbivory,physical_damage,seed_drop,smut,plantID,site,genotype,first_flower,live,v
8,hi,white,3,7,44,0.08,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_6827,WI,37,130,Y,FP
8,hi,white,3,8,34,0.08,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6828,WI,24,130,Y,FG
8,hi,white,3,9,38,0.07,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6829,WI,53,130,Y,FP
8,hi,white,4,1,7,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_6831,WI,66,153,Y,FB
8,hi,white,4,10,44,0.1,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6840,WI,52,130,Y,FG
8,hi,white,4,2,34,0.07,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6832,WI,89,153,Y,FB
8,hi,white,4,3,50,0.1,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_6833,WI,91,130,Y,FP
8,hi,white,4,5,23,0.04,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6835,WI,44,153,Y,FB
8,hi,white,4,7,50,0.06,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_6837,WI,104,130,Y,FP
8,hi,white,4,9,32,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6839,WI,96,130,Y,FG
8,hi,white,5,1,47,0.1,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_6841,WI,11,130,Y,FP
8,hi,white,5,3,42,0.06,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6843,WI,26,130,Y,FP
8,hi,white,5,4,30,0.07,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6844,WI,72,130,Y,FG
8,hi,white,5,5,15,0.04,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6845,WI,42,130,Y,FG
8,hi,white,5,7,3,0.004,0.007,1,NA,NA,NA,NA,NA,NA,Boise2022_6847,WI,90,153,Y,FB
8,hi,white,5,9,55,0.12,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6849,WI,88,130,Y,FP
8,hi,white,6,10,33,0.07,0.06,2,NA,NA,NA,NA,NA,NA,Boise2022_6860,WI,39,130,Y,FG
8,hi,white,6,3,36,0.05,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_6853,WI,92,130,Y,FP
8,hi,white,6,4,72,0.13,0.1,4,NA,NA,NA,NA,NA,NA,Boise2022_6854,WI,90,147,Y,FP
8,hi,white,6,5,21,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6855,WI,57,153,Y,FB
8,hi,white,6,9,8,0.02,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6859,WI,40,153,Y,FB
8,hi,white,7,1,11,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6861,WI,45,153,Y,FG
8,hi,white,7,2,59,0.13,0.11,1,NA,NA,NA,NA,NA,NA,Boise2022_6862,WI,46,130,Y,FG
8,hi,white,7,3,18,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6863,WI,102,130,Y,FP
8,hi,white,7,6,8,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_6866,WI,87,147,Y,FP
8,hi,white,7,7,31,0.07,0.07,2,NA,NA,NA,NA,NA,NA,Boise2022_6867,WI,73,130,Y,FG
8,hi,white,7,9,4,0.01,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6869,WI,7,153,Y,FB
8,hi,white,8,1,14,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6871,WI,16,153,Y,FB
8,hi,white,8,10,11,0.02,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_6880,WI,58,153,Y,FB
8,hi,white,8,2,58,0.14,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_6872,WI,76,130,Y,FG
8,hi,white,8,3,55,0.12,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_6873,WI,29,130,Y,FP
8,hi,white,8,4,40,0.09,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_6874,WI,55,130,Y,FP
8,hi,white,8,5,11,0.02,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_6875,WI,51,130,Y,FP
8,hi,white,8,6,24,0.06,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6876,WI,36,130,Y,FG
8,hi,white,8,7,18,0.05,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6877,WI,35,130,Y,FG
8,hi,white,8,8,20,0.07,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6878,WI,101,130,Y,FP
8,hi,white,8,9,7,0.02,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6879,WI,5,153,Y,FB
8,hi,white,9,1,17,0.04,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6881,WI,95,153,Y,FB
8,hi,white,9,10,13,0.02,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6890,WI,98,130,Y,FG
8,hi,white,9,2,42,0.09,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6882,WI,33,130,Y,FP
8,hi,white,9,4,130,0.26,0.21,3,NA,NA,NA,NA,NA,NA,Boise2022_6884,WI,61,109,Y,FG
8,hi,white,9,5,14,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6885,WI,32,130,Y,FG
8,hi,white,9,6,11,0.03,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6886,WI,75,130,Y,FG
8,hi,white,9,8,27,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6888,WI,77,130,Y,FP
8,hi,white,9,9,14,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6889,WI,49,130,Y,FG
8,hi,black,1,1,75,0.18,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_6901,WI,105,130,Y,FG
8,hi,black,1,10,62,0.15,0.07,2,NA,NA,NA,NA,NA,NA,Boise2022_6910,WI,42,130,Y,FG
8,hi,black,1,2,65,0.16,0.06,2,NA,NA,NA,NA,NA,NA,Boise2022_6902,WI,48,130,Y,FG
8,hi,black,1,3,14,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6903,WI,7,109,Y,FP
8,hi,black,1,6,11,0.02,0.05,2,NA,NA,NA,NA,NA,NA,Boise2022_6906,WI,64,147,Y,FG
8,hi,black,1,7,54,0.13,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_6907,WI,74,109,Y,FG
8,hi,black,1,9,38,0.08,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6909,WI,97,130,Y,FG
8,hi,black,10,1,58,0.14,0.06,2,NA,NA,NA,NA,NA,NA,Boise2022_6991,WI,32,130,Y,FG
8,hi,black,10,2,48,0.11,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6992,WI,71,130,Y,FG
8,hi,black,10,4,15,0.03,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_6994,WI,28,147,Y,FP
8,hi,black,10,5,27,0.06,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6995,WI,68,130,Y,FP
8,hi,black,10,6,24,0.04,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6996,WI,92,130,Y,FP
8,hi,black,10,8,17,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6998,WI,95,147,Y,FG
8,hi,black,2,1,13,0.02,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6911,WI,60,130,Y,FG
8,hi,black,2,4,43,0.14,0.11,4,NA,NA,NA,NA,NA,NA,Boise2022_6914,WI,103,130,Y,FG
8,hi,black,2,5,92,0.24,0.15,3,NA,NA,NA,NA,NA,NA,Boise2022_6915,WI,91,130,Y,FP
8,hi,black,2,7,33,0.08,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_6917,WI,98,130,Y,FG
8,hi,black,3,1,56,0.13,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6921,WI,101,130,Y,FG
8,hi,black,3,2,80,0.16,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_6922,WI,67,130,Y,FG
8,hi,black,3,4,79,0.19,0.14,1,NA,NA,NA,NA,NA,NA,Boise2022_6924,WI,44,138,Y,FP
8,hi,black,3,5,27,0.08,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6925,WI,17,147,Y,FB
8,hi,black,3,8,12,0.03,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6928,WI,33,130,Y,FG
8,hi,black,4,1,34,0.07,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_6931,WI,37,147,Y,FG
8,hi,black,4,10,12,0.02,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6940,WI,30,147,Y,FG
8,hi,black,4,2,75,0.18,0.13,2,NA,NA,NA,NA,NA,NA,Boise2022_6932,WI,57,130,Y,FG
8,hi,black,4,3,64,0.14,0.13,1,NA,NA,NA,NA,NA,NA,Boise2022_6933,WI,2,147,Y,FG
8,hi,black,4,5,115,0.3,0.16,2,NA,NA,NA,NA,NA,NA,Boise2022_6935,WI,52,130,Y,FG
8,hi,black,4,7,12,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_6937,WI,25,147,Y,FP
8,hi,black,5,1,67,0.12,0.12,2,NA,NA,NA,NA,NA,NA,Boise2022_6941,WI,39,147,Y,FG
8,hi,black,5,2,150,0.3,0.28,5,NA,NA,NA,NA,NA,NA,Boise2022_6942,WI,27,130,Y,FG
8,hi,black,5,4,1,0.001,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6944,WI,16,130,Y,FG
8,hi,black,5,5,80,0.08,0.15,2,NA,NA,NA,NA,NA,NA,Boise2022_6945,WI,36,147,Y,FB
8,hi,black,5,6,73,0.19,0.14,1,NA,NA,NA,NA,NA,NA,Boise2022_6946,WI,49,130,Y,FP
8,hi,black,5,7,9,0.01,0.14,2,NA,NA,NA,NA,NA,NA,Boise2022_6947,WI,14,147,Y,FG
8,hi,black,5,9,70,0.14,0.11,1,NA,NA,NA,NA,NA,NA,Boise2022_6949,WI,73,130,Y,FG
8,hi,black,6,10,83,0.15,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_6960,WI,104,109,Y,FG
8,hi,black,6,2,16,0.03,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6952,WI,75,147,Y,FP
8,hi,black,6,7,88,0.23,0.16,2,NA,NA,NA,NA,NA,NA,Boise2022_6957,WI,53,147,Y,FP
8,hi,black,6,9,27,0.05,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6959,WI,18,130,Y,FP
8,hi,black,7,1,26,0.05,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6961,WI,87,130,Y,FG
8,hi,black,7,3,41,0.09,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_6963,WI,88,147,Y,FB
8,hi,black,7,4,39,0.08,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6964,WI,54,130,Y,FG
8,hi,black,7,5,105,0.23,0.16,2,NA,NA,NA,NA,NA,NA,Boise2022_6965,WI,1,109,Y,FG
8,hi,black,7,6,20,0.04,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_6966,WI,5,130,Y,FG
8,hi,black,7,7,22,0.05,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6967,WI,91,130,Y,FG
8,hi,black,8,1,55,0.11,0.08,2,NA,NA,NA,NA,NA,NA,Boise2022_6971,WI,46,130,Y,FG
8,hi,black,8,10,15,0.01,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6980,WI,77,130,Y,FG
8,hi,black,8,2,59,0.13,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_6972,WI,70,130,Y,FG
8,hi,black,8,4,36,0.09,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6974,WI,9,130,Y,FG
8,hi,black,8,5,138,0.36,0.23,3,NA,NA,NA,NA,NA,NA,Boise2022_6975,WI,81,130,Y,FG
8,hi,black,8,6,39,0.06,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6976,WI,63,130,Y,FG
8,hi,black,8,7,46,0.1,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_6977,WI,59,130,Y,FG
8,hi,black,8,9,14,0.03,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6979,WI,84,147,Y,FG
8,hi,black,9,1,69,0.18,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_6981,WI,11,130,Y,FG
8,hi,black,9,10,24,0.06,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6990,WI,13,130,Y,FG
8,hi,black,9,2,24,0.04,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_6982,WI,34,147,Y,FG
8,hi,black,9,3,8,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_6983,WI,88,130,Y,FG
8,hi,black,9,4,23,0.04,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_6984,WI,12,147,Y,FG
8,hi,black,9,6,58,0.14,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_6986,WI,79,130,Y,FP
8,hi,black,9,7,110,0.22,0.13,3,NA,NA,NA,NA,NA,NA,Boise2022_6987,WI,43,130,Y,FG
8,hi,black,9,8,44,0.11,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_6988,WI,45,130,Y,FG
8,lo,black,1,4,14,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7004,WI,56,154,Y,FB
8,lo,black,1,5,204,0.57,0.26,6,NA,NA,NA,NA,NA,NA,Boise2022_7005,WI,43,130,Y,FG
8,lo,black,10,1,70,0.14,0.11,3,NA,NA,NA,NA,NA,NA,Boise2022_7046,WI,18,147,Y,FG
8,lo,black,11,2,62,0.21,0.11,3,NA,NA,NA,NA,NA,NA,Boise2022_7052,WI,62,130,Y,FG
8,lo,black,11,3,225,0.54,0.34,4,NA,NA,NA,NA,NA,NA,Boise2022_7053,WI,52,130,Y,FG
8,lo,black,12,1,43,0.06,0.07,1,NA,NA,NA,NA,NA,NA,Boise2022_7056,WI,48,154,Y,FG
8,lo,black,12,5,79,0.27,0.09,6,NA,NA,NA,NA,NA,NA,Boise2022_7060,WI,87,147,Y,FB
8,lo,black,13,1,238,0.62,0.31,6,NA,NA,NA,NA,NA,NA,Boise2022_7061,WI,49,130,Y,FG
8,lo,black,13,4,378,0.68,0.56,8,NA,NA,NA,NA,NA,NA,Boise2022_7064,WI,89,130,Y,FG
8,lo,black,13,5,309,0.68,0.51,8,NA,NA,NA,NA,NA,NA,Boise2022_7065,WI,21,130,Y,FG
8,lo,black,14,1,171,0.41,0.34,5,NA,NA,NA,NA,NA,NA,Boise2022_7066,WI,44,130,Y,FG
8,lo,black,14,2,146,0.38,0.24,3,NA,NA,NA,NA,NA,NA,Boise2022_7067,WI,40,130,Y,FG
8,lo,black,14,3,135,0.27,0.15,3,NA,NA,NA,NA,NA,NA,Boise2022_7068,WI,32,109,Y,FG
8,lo,black,14,4,277,0.72,0.42,6,NA,NA,NA,NA,NA,NA,Boise2022_7069,WI,39,130,Y,FG
8,lo,black,14,5,455,0.91,0.46,5,NA,NA,NA,NA,NA,NA,Boise2022_7070,WI,30,109,Y,FG
8,lo,black,15,1,7,0.01,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_7071,WI,24,154,Y,FP
8,lo,black,15,4,60,0.06,0.23,3,NA,NA,NA,NA,NA,NA,Boise2022_7074,WI,79,154,Y,FG
8,lo,black,15,5,343,0.96,0.44,4,NA,NA,NA,NA,NA,NA,Boise2022_7075,WI,67,130,Y,FG
8,lo,black,16,1,312,0.81,0.33,4,NA,NA,NA,NA,NA,NA,Boise2022_7076,WI,33,130,Y,FG
8,lo,black,16,2,346,0.83,0.48,7,NA,NA,NA,NA,NA,NA,Boise2022_7077,WI,19,130,Y,FG
8,lo,black,16,3,177,0.39,0.21,5,NA,NA,NA,NA,NA,NA,Boise2022_7078,WI,77,130,Y,FG
8,lo,black,16,5,227,0.5,0.36,7,NA,NA,NA,NA,NA,NA,Boise2022_7080,WI,74,130,Y,FG
8,lo,black,17,1,6,0.01,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7081,WI,90,154,Y,FP
8,lo,black,17,2,108,0.28,0.13,3,NA,NA,NA,NA,NA,NA,Boise2022_7082,WI,8,130,Y,FG
8,lo,black,17,3,455,0.91,0.62,5,NA,NA,NA,NA,NA,NA,Boise2022_7083,WI,5,130,Y,FG
8,lo,black,17,4,142,0.37,0.23,5,NA,NA,NA,NA,NA,NA,Boise2022_7084,WI,72,130,Y,FG
8,lo,black,17,5,359,0.79,0.48,5,NA,NA,NA,NA,NA,NA,Boise2022_7085,WI,104,130,Y,FG
8,lo,black,18,1,91,0.2,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_7086,WI,55,130,Y,FG
8,lo,black,18,2,271,0.65,0.37,5,NA,NA,NA,NA,NA,NA,Boise2022_7087,WI,73,130,Y,FG
8,lo,black,18,4,192,0.46,0.28,4,NA,NA,NA,NA,NA,NA,Boise2022_7089,WI,34,109,Y,FG
8,lo,black,18,5,132,0.29,0.18,3,NA,NA,NA,NA,NA,NA,Boise2022_7090,WI,73,130,Y,FG
8,lo,black,19,1,29,0.07,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_7091,WI,92,130,Y,FG
8,lo,black,19,3,117,0.28,0.12,4,NA,NA,NA,NA,NA,NA,Boise2022_7093,WI,100,130,Y,FG
8,lo,black,19,4,304,0.79,0.36,5,NA,NA,NA,NA,NA,NA,Boise2022_7094,WI,14,130,Y,FG
8,lo,black,2,2,73,0.19,0.13,4,NA,NA,NA,NA,NA,NA,Boise2022_7007,WI,16,130,Y,FG
8,lo,black,2,5,132,0.37,0.25,5,NA,NA,NA,NA,NA,NA,Boise2022_7010,WI,53,130,Y,FG
8,lo,black,20,4,317,0.76,0.33,5,NA,NA,NA,NA,NA,NA,Boise2022_7099,WI,98,130,Y,FG
8,lo,black,20,5,427,0.94,0.47,4,NA,NA,NA,NA,NA,NA,Boise2022_7100,WI,99,130,Y,FG
8,lo,black,3,3,380,1.14,0.58,11,NA,NA,NA,NA,NA,NA,Boise2022_7013,WI,47,130,Y,FG
8,lo,black,4,1,200,0.36,0.25,7,NA,NA,NA,NA,NA,NA,Boise2022_7016,WI,35,130,Y,FG
8,lo,black,4,4,364,1.02,0.42,5,NA,NA,NA,NA,NA,NA,Boise2022_7019,WI,11,130,Y,FG
8,lo,black,5,1,28,0.06,0.1,3,NA,NA,NA,NA,NA,NA,Boise2022_7021,WI,70,130,Y,FG
8,lo,black,5,2,255,0.51,0.26,10,NA,NA,NA,NA,NA,NA,Boise2022_7022,WI,65,130,Y,FG
8,lo,black,6,1,392,0.47,0.41,6,NA,NA,NA,NA,NA,NA,Boise2022_7026,WI,3,130,Y,FG
8,lo,black,6,3,43,0.11,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_7028,WI,82,130,Y,FG
8,lo,black,7,1,450,1.08,0.68,12,NA,NA,NA,NA,NA,NA,Boise2022_7031,WI,102,130,Y,FG
8,lo,black,7,4,12,0.03,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_7034,WI,46,154,Y,FP
8,lo,black,8,1,15,0.03,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7036,WI,37,130,Y,FG
8,lo,black,8,2,73,0.16,0.07,2,NA,NA,NA,NA,NA,NA,Boise2022_7037,WI,58,130,Y,FG
8,lo,black,8,4,342,0.89,0.4,4,NA,NA,NA,NA,NA,NA,Boise2022_7039,WI,13,130,Y,FG
8,lo,white,1,1,50,0.09,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_7101,WI,37,147,Y,FG
8,lo,white,1,3,55,0.11,0.14,4,NA,NA,NA,NA,NA,NA,Boise2022_7103,WI,89,154,Y,FG
8,lo,white,1,5,79,0.22,0.12,3,NA,NA,NA,NA,NA,NA,Boise2022_7105,WI,9,130,Y,FG
8,lo,white,10,5,41,0.13,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_7150,WI,29,154,Y,FP
8,lo,white,11,4,67,0.16,0.09,4,NA,NA,NA,NA,NA,NA,Boise2022_7154,WI,56,130,Y,FP
8,lo,white,11,5,26,0.05,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_7155,WI,68,130,Y,FG
8,lo,white,12,2,35,0.06,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_7157,WI,91,154,Y,FG
8,lo,white,12,3,304,0.73,0.28,5,NA,NA,NA,NA,NA,NA,Boise2022_7158,WI,26,154,Y,FP
8,lo,white,12,4,31,0.05,0.09,1,NA,NA,NA,NA,NA,NA,Boise2022_7159,WI,46,130,Y,FG
8,lo,white,13,1,200,0.44,0.24,5,NA,NA,NA,NA,NA,NA,Boise2022_7161,WI,43,130,Y,FG
8,lo,white,14,2,39,0.07,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_7167,WI,7,154,Y,FB
8,lo,white,14,3,52,0.23,0.09,3,NA,NA,NA,NA,NA,NA,Boise2022_7168,WI,101,130,Y,FG
8,lo,white,14,4,156,0.53,0.24,4,NA,NA,NA,NA,NA,NA,Boise2022_7169,WI,32,154,Y,FP
8,lo,white,15,3,100,0.28,0.15,2,NA,NA,NA,NA,NA,NA,Boise2022_7173,WI,24,154,Y,FP
8,lo,white,15,5,145,0.32,0.21,5,NA,NA,NA,NA,NA,NA,Boise2022_7175,WI,102,154,Y,FP
8,lo,white,16,1,86,0.19,0.09,3,NA,NA,NA,NA,NA,NA,Boise2022_7176,WI,55,130,Y,FG
8,lo,white,17,4,19,0.04,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7184,WI,70,154,Y,FG
8,lo,white,17,5,77,0.2,0.1,3,NA,NA,NA,NA,NA,NA,Boise2022_7185,WI,75,130,Y,FG
8,lo,white,2,1,15,0.01,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7106,WI,35,154,Y,FG
8,lo,white,2,3,58,0.14,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_7108,WI,77,154,Y,FP
8,lo,white,2,4,22,0.04,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_7109,WI,12,154,Y,FP
8,lo,white,2,5,55,0.12,0.09,3,NA,NA,NA,NA,NA,NA,Boise2022_7110,WI,39,154,Y,FP
8,lo,white,20,1,95,0.19,0.15,3,NA,NA,NA,NA,NA,NA,Boise2022_7196,WI,73,130,Y,FG
8,lo,white,3,2,17,0.04,0.01,1,NA,NA,NA,NA,NA,NA,Boise2022_7112,WI,67,154,Y,FP
8,lo,white,3,3,77,0.2,0.07,5,NA,NA,NA,NA,NA,NA,Boise2022_7113,WI,63,130,Y,FP
8,lo,white,3,4,42,0.12,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_7114,WI,90,130,Y,FP
8,lo,white,3,5,26,0.04,0.05,1,NA,NA,NA,NA,NA,NA,Boise2022_7115,WI,1,154,Y,FG
8,lo,white,4,3,168,0.47,0.19,4,NA,NA,NA,NA,NA,NA,Boise2022_7118,WI,18,130,Y,FG
8,lo,white,4,4,40,0.1,0.04,2,NA,NA,NA,NA,NA,NA,Boise2022_7119,WI,93,154,Y,FP
8,lo,white,4,5,119,0.31,0.12,3,NA,NA,NA,NA,NA,NA,Boise2022_7120,WI,30,130,Y,FG
8,lo,white,5,1,55,0.12,0.07,3,NA,NA,NA,NA,NA,NA,Boise2022_7121,WI,86,130,Y,FP
8,lo,white,5,3,121,0.29,0.11,4,NA,NA,NA,NA,NA,NA,Boise2022_7123,WI,33,130,Y,FG
8,lo,white,5,5,11,0.02,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_7125,WI,57,130,Y,FG
8,lo,white,6,5,25,0.03,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_7130,WI,88,130,Y,FG
8,lo,white,7,1,41,0.08,0.06,1,NA,NA,NA,NA,NA,NA,Boise2022_7131,WI,76,154,Y,FG
8,lo,white,7,3,95,0.19,0.16,3,NA,NA,NA,NA,NA,NA,Boise2022_7133,WI,40,154,Y,FG
8,lo,white,8,3,27,0.07,0.02,1,NA,NA,NA,NA,NA,NA,Boise2022_7138,WI,36,154,Y,FP
8,lo,white,8,4,7,0.02,0.03,1,NA,NA,NA,NA,NA,NA,Boise2022_7139,WI,95,130,Y,FG
8,lo,white,9,1,30,0.03,0.04,1,NA,NA,NA,NA,NA,NA,Boise2022_7141,WI,71,154,Y,FG
8,lo,white,9,3,111,0.2,0.1,1,NA,NA,NA,NA,NA,NA,Boise2022_7143,WI,3,130,Y,FG
9,lo,white,1,5,142,0.34,0.28,3,NA,NA,NA,NA,NA,NA,Boise2022_7205,WI,42,130,Y,FG
9,lo,white,10,1,221,0.31,0.22,3,NA,NA,NA,NA,NA,NA,Boise2022_7246,WI,75,154,Y,FG
9,lo,white,11,3,250,0.4,0.42,4,NA,NA,NA,NA,NA,NA,Boise2022_7253,WI,54,154,Y,FG
9,lo,white,12,2,211,1.14,0.59,10,NA,NA,NA,NA,NA,NA,Boise2022_7257,WI,101,130,Y,FG
9,lo,white,12,3,288,0.46,0.43,5,NA,NA,NA,NA,NA,NA,Boise2022_7258,WI,49,154,Y,FG
9,lo,white,12,5,283,0.68,0.33,5,NA,NA,NA,NA,NA,NA,Boise2022_7260,WI,32,130,Y,FG
9,lo,white,13,3,275,0.44,0.44,3,NA,NA,NA,NA,NA,NA,Boise2022_7263,WI,36,154,Y,FG
9,lo,white,13,4,745,1.64,0.72,9,NA,NA,NA,NA,NA,NA,Boise2022_7264,WI,31,130,Y,FG
9,lo,white,13,5,217,0.39,0.48,4,NA,NA,NA,NA,NA,NA,Boise2022_7265,WI,67,154,Y,FG
9,lo,white,14,1,43,0.03,0.11,2,NA,NA,NA,NA,NA,NA,Boise2022_7266,WI,71,154,Y,FG
9,lo,white,14,2,13,0.03,0.12,3,NA,NA,NA,NA,NA,NA,Boise2022_7267,WI,7,154,Y,FG
9,lo,white,14,3,50,0.08,0.09,2,NA,NA,NA,NA,NA,NA,Boise2022_7268,WI,91,154,Y,FB
9,lo,white,15,2,100,0.2,0.18,3,NA,NA,NA,NA,NA,NA,Boise2022_7272,WI,56,130,Y,FG
9,lo,white,15,5,157,0.22,0.28,3,NA,NA,NA,NA,NA,NA,Boise2022_7275,WI,89,154,Y,FG
9,lo,white,16,2,270,0.54,0.55,3,NA,NA,NA,NA,NA,NA,Boise2022_7277,WI,16,154,Y,FG
9,lo,white,16,3,425,0.85,0.63,6,NA,NA,NA,NA,NA,NA,Boise2022_7278,WI,68,130,Y,FG
9,lo,white,16,5,39,0.07,0.08,1,NA,NA,NA,NA,NA,NA,Boise2022_7280,WI,45,154,Y,FG
9,lo,white,17,1,129,0.31,0.25,2,NA,NA,NA,NA,NA,NA,Boise2022_7281,WI,24,130,Y,FG
9,lo,white,17,4,169,0.44,0.42,5,NA,NA,NA,NA,NA,NA,Boise2022_7284,WI,74,130,Y,FG
9,lo,white,17,5,155,0.34,0.41,7,NA,NA,NA,NA,NA,NA,Boise2022_7285,WI,9,154,Y,FB
9,lo,white,18,2,215,0.56,0.3,3,NA,NA,NA,NA,NA,NA,Boise2022_7287,WI,37,130,Y,FG
9,lo,white,18,3,491,1.08,0.81,5,NA,NA,NA,NA,NA,NA,Boise2022_7288,WI,55,130,Y,FG
9,lo,white,18,5,190,0.38,0.39,3,NA,NA,NA,NA,NA,NA,Boise2022_7290,WI,90,154,Y,FG
9,lo,white,19,3,477,1.24,0.61,5,NA,NA,NA,NA,NA,NA,Boise2022_7293,WI,99,154,Y,FB
