SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Species,Cover,Litter depth (if >1cm),Notes
NEAR 4WAY CPER,N,Control,6.5,bare,55,,
NEAR 4WAY CPER,N,Control,6.7,Salsola tragus,15,,
NEAR 4WAY CPER,N,Control,6.7,Bouteloua gracilis,75,,
NEAR 4WAY CPER,N,Control,6.9,Pascopyrum smithii,15,,
NEAR 4WAY CPER,N,Control,6.9,Bouteloua gracilis,5,,
NEAR 4WAY CPER,N,Control,6.9,Atriplex canescens,5,,
NEAR 4WAY CPER,N,Control,6.9,bare,75,,
NEAR 4WAY CPER,N,Control,7.1,Pascopyrum smithii,5,,
NEAR 4WAY CPER,N,Control,7.1,Bouteloua gracilis,2,,
NEAR 4WAY CPER,N,Control,7.1,bare,93,,
NEAR 4WAY CPER,N,Control,7.3,Pascopyrum smithii,5,,
NEAR 4WAY CPER,N,Control,7.3,litter,5,,
NEAR 4WAY CPER,N,Control,7.3,Bouteloua gracilis,90,,
NEAR 4WAY CPER,N,Control,7.5,Pascopyrum smithii,2,,
NEAR 4WAY CPER,N,Control,7.5,Bouteloua gracilis,60,,
NEAR 4WAY CPER,N,Control,7.5,bare,38,,
NEAR 4WAY CPER,N,Control,7.7,Pascopyrum smithii,20,,
NEAR 4WAY CPER,N,Control,7.7,Bouteloua gracilis,20,,
NEAR 4WAY CPER,N,Control,7.7,bare,60,,
NEAR 4WAY CPER,N,Control,7.9,Salsola tragus,50,,
NEAR 4WAY CPER,N,Control,7.9,Bouteloua gracilis,10,,
NEAR 4WAY CPER,N,Control,7.9,litter,40,,
NEAR 4WAY CPER,N,Control,8.1,Salsola tragus,80,,
NEAR 4WAY CPER,N,Control,8.1,Bouteloua gracilis,15,,
NEAR 4WAY CPER,N,Control,8.1,litter,5,,
NEAR 4WAY CPER,N,Control,8.3,Salsola tragus,25,,
NEAR 4WAY CPER,N,Control,8.3,Bouteloua gracilis,40,,
NEAR 4WAY CPER,N,Control,8.3,litter,35,,
NEAR 4WAY CPER,N,Control,8.5,Bouteloua gracilis,50,,
NEAR 4WAY CPER,N,Control,8.5,litter,50,,
NEAR 4WAY CPER,N,Control,8.7,Pascopyrum smithii,10,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,8.7,Bouteloua gracilis,55,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,8.7,litter,35,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,8.9,Bouteloua gracilis,40,,
NEAR 4WAY CPER,N,Control,8.9,Atriplex canescens,10,,
NEAR 4WAY CPER,N,Control,8.9,litter,50,,remainder
NEAR 4WAY CPER,N,Control,9.1,Atriplex canescens,15,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,9.1,Portulaca oleracea,15,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,9.1,Bouteloua gracilis,50,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,9.1,litter,20,,TOOTHPICK MISSING
NEAR 4WAY CPER,N,Control,9.3,Bouteloua gracilis,60,,
NEAR 4WAY CPER,N,Control,9.3,litter,40,,
NEAR 4WAY CPER,N,Control,9.5,Portulaca oleracea,5,,
NEAR 4WAY CPER,N,Control,9.5,Bouteloua gracilis,55,,
NEAR 4WAY CPER,N,Control,9.5,litter,40,,
NEAR 4WAY CPER,N,Control,9.7,Chenopodium leptophyllum,5,,
NEAR 4WAY CPER,N,Control,9.7,Portulaca oleracea,30,,
NEAR 4WAY CPER,N,Control,9.7,Pascopyrum smithii,10,,
NEAR 4WAY CPER,N,Control,9.7,Bouteloua gracilis,5,,
NEAR 4WAY CPER,N,Control,9.7,litter,50,,remainder
NEAR 4WAY CPER,N,Control,9.9,Salsola tragus,15,,
NEAR 4WAY CPER,N,Control,9.9,Bouteloua gracilis,50,,
NEAR 4WAY CPER,N,Control,9.9,litter,5,,
NEAR 4WAY CPER,N,Control,9.9,bare,30,,remainder
NEAR 4WAY CPER,N,Control,10.1,Portulaca oleracea,20,,
NEAR 4WAY CPER,N,Control,10.1,Bouteloua gracilis,5,,
NEAR 4WAY CPER,N,Control,10.1,litter,75,,
NEAR 4WAY CPER,S,Removal,2.3,litter,30,,
NEAR 4WAY CPER,S,Removal,2.3,bare,70,,
NEAR 4WAY CPER,S,Removal,2.5,litter,50,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,2.5,bare,50,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,2.7,Portulaca oleracea,10,,
NEAR 4WAY CPER,S,Removal,2.7,litter,20,,
NEAR 4WAY CPER,S,Removal,2.7,bare,70,,
NEAR 4WAY CPER,S,Removal,2.9,litter,50,,
NEAR 4WAY CPER,S,Removal,2.9,bare,50,,
NEAR 4WAY CPER,S,Removal,3.1,Portulaca oleracea,5,,
NEAR 4WAY CPER,S,Removal,3.1,litter,5,,
NEAR 4WAY CPER,S,Removal,3.1,bare,90,,
NEAR 4WAY CPER,S,Removal,3.3,Portulaca oleracea,70,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,3.3,bare,30,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,3.5,Portulaca oleracea,25,,
NEAR 4WAY CPER,S,Removal,3.5,litter,10,,
NEAR 4WAY CPER,S,Removal,3.5,bare,75,,
NEAR 4WAY CPER,S,Removal,3.7,Portulaca oleracea,50,,BROKEN TOOTHPICK
NEAR 4WAY CPER,S,Removal,3.7,bare,50,,BROKEN TOOTHPICK
NEAR 4WAY CPER,S,Removal,3.9,litter,20,,
NEAR 4WAY CPER,S,Removal,3.9,bare,80,,
NEAR 4WAY CPER,S,Removal,4.1,litter,5,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,4.1,bare,95,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,4.3,Bouteloua gracilis,5,,
NEAR 4WAY CPER,S,Removal,4.3,litter,10,,
NEAR 4WAY CPER,S,Removal,4.3,bare,85,,
NEAR 4WAY CPER,S,Removal,4.5,litter,55,,
NEAR 4WAY CPER,S,Removal,4.5,bare,45,,
NEAR 4WAY CPER,S,Removal,4.7,Portulaca oleracea,15,,
NEAR 4WAY CPER,S,Removal,4.7,litter,5,,
NEAR 4WAY CPER,S,Removal,4.7,bare,80,,
NEAR 4WAY CPER,S,Removal,4.9,bare,100,,
NEAR 4WAY CPER,S,Removal,5.1,bare,100,,
NEAR 4WAY CPER,S,Removal,5.3,litter,20,,
NEAR 4WAY CPER,S,Removal,5.3,bare,80,,
NEAR 4WAY CPER,S,Removal,5.5,Pascopyrum smithii,2,,
NEAR 4WAY CPER,S,Removal,5.5,litter,5,,
NEAR 4WAY CPER,S,Removal,5.5,bare,93,,
NEAR 4WAY CPER,S,Removal,5.7,litter,5,,
NEAR 4WAY CPER,S,Removal,5.7,bare,95,,
NEAR 4WAY CPER,S,Removal,5.9,Portulaca oleracea,25,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,5.9,litter,10,,TOOTHPICK MISSING
NEAR 4WAY CPER,S,Removal,5.9,bare,65,,"TOOTHPICK MISSING, remainder"
NEAR 4WAY CPER,S,Removal,6.1,litter,100,,BROKEN TOOTHPICK
NEAR 4WAY CPER,S,Removal,6.3,litter,10,,
NEAR 4WAY CPER,S,Removal,6.3,bare,90,,
NEAR 4WAY CPER,S,Removal,6.5,Portulaca oleracea,15,,
NEAR 4WAY CPER,S,Removal,6.5,bare,10,,
NEAR 4WAY CPER,S,Removal,6.5,litter,25,,
NEAR 4WAY CPER,S,Removal,6.7,Salsola tragus,100,,
NEAR 4WAY CPER,S,Removal,6.9,Salsola tragus,50,,
NEAR 4WAY CPER,S,Removal,6.9,litter,10,,
NEAR 4WAY CPER,S,Removal,6.9,bare,40,,
NEAR 4WAY CPER,S,Removal,7.1,bare,100,,
NEAR 4WAY CPER,W,Control,0.3,Bouteloua gracilis,40,,
NEAR 4WAY CPER,W,Control,0.3,bare,60,,
NEAR 4WAY CPER,W,Control,0.5,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,0.5,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,0.5,bare,45,,
NEAR 4WAY CPER,W,Control,0.7,Bouteloua gracilis,40,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,0.7,Portulaca oleracea,30,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,0.7,litter,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,0.7,bare,25,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,0.9,Bouteloua gracilis,75,,
NEAR 4WAY CPER,W,Control,0.9,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,0.9,litter,5,,
NEAR 4WAY CPER,W,Control,0.9,bare,15,,
NEAR 4WAY CPER,W,Control,1.1,Salsola tragus,25,,
NEAR 4WAY CPER,W,Control,1.1,Pascopyrum smithii,5,,
NEAR 4WAY CPER,W,Control,1.1,Portulaca oleracea,15,,
NEAR 4WAY CPER,W,Control,1.1,Bouteloua gracilis,2,,
NEAR 4WAY CPER,W,Control,1.1,litter,10,,
NEAR 4WAY CPER,W,Control,1.1,bare,43,,
NEAR 4WAY CPER,W,Control,1.3,Pascopyrum smithii,5,,
NEAR 4WAY CPER,W,Control,1.3,Lepidium densiflorum,3,,
NEAR 4WAY CPER,W,Control,1.3,Carex duriuscula,15,,
NEAR 4WAY CPER,W,Control,1.3,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,1.3,litter,72,,remainder
NEAR 4WAY CPER,W,Control,1.5,Pascopyrum smithii,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,1.5,Lepidium densiflorum,3,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,1.5,Carex duriuscula,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,1.5,litter,44,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,1.5,bare,43,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,1.7,Carex duriuscula,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,1.7,Portulaca oleracea,5,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,1.7,Salsola tragus,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,1.7,litter,75,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,1.9,Bouteloua gracilis,5,,
NEAR 4WAY CPER,W,Control,1.9,Salsola tragus,20,,
NEAR 4WAY CPER,W,Control,1.9,Portulaca oleracea,15,,
NEAR 4WAY CPER,W,Control,1.9,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,1.9,Bouteloua gracilis,3,,
NEAR 4WAY CPER,W,Control,1.9,litter,25,,
NEAR 4WAY CPER,W,Control,1.9,bare,29,,remainder
NEAR 4WAY CPER,W,Control,2.1,Salsola tragus,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,2.1,Carex duriuscula,15,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,2.1,Portulaca oleracea,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,2.1,litter,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,2.1,bare,70,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,2.3,Portulaca oleracea,30,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.3,Bouteloua gracilis,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.3,bare,60,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.5,Carex duriuscula,5,,
NEAR 4WAY CPER,W,Control,2.5,Bouteloua gracilis,40,,
NEAR 4WAY CPER,W,Control,2.5,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,2.5,litter,5,,
NEAR 4WAY CPER,W,Control,2.5,bare,47,,remainder
NEAR 4WAY CPER,W,Control,2.7,Bouteloua gracilis,30,,
NEAR 4WAY CPER,W,Control,2.7,Portulaca oleracea,1,,
NEAR 4WAY CPER,W,Control,2.7, bare,69,,
NEAR 4WAY CPER,W,Control,2.9,Portulaca oleracea,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.9,Pascopyrum smithii,5,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.9,litter,20,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.9,Bouteloua gracilis,5,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,2.9,bare,60,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,3.1,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,3.1,Bouteloua gracilis,40,,
NEAR 4WAY CPER,W,Control,3.1,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,3.1,dung,2,,
NEAR 4WAY CPER,W,Control,3.1,litter,2,,
NEAR 4WAY CPER,W,Control,3.1,bare,48,,remainder
NEAR 4WAY CPER,W,Control,3.3,Bouteloua gracilis,25,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.3,Portulaca oleracea,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.3,bare,70,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.5,Bouteloua gracilis,30,,
NEAR 4WAY CPER,W,Control,3.5,Portulaca oleracea,10,,
NEAR 4WAY CPER,W,Control,3.5,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,3.5,litter,15,,
NEAR 4WAY CPER,W,Control,3.5,bare,42,,
NEAR 4WAY CPER,W,Control,3.7,Carex duriuscula,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.7,Bouteloua gracilis,30,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.7,Portulaca oleracea,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.7,litter,20,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.7,bare,35,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,3.9,Carex duriuscula,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,3.9,Portulaca oleracea,5,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,3.9,litter,10,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,3.9,bare,75,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,4.1,Salsola tragus,5,,
NEAR 4WAY CPER,W,Control,4.1,Bouteloua gracilis,3,,
NEAR 4WAY CPER,W,Control,4.1,litter,5,,
NEAR 4WAY CPER,W,Control,4.1,bare,87,,
NEAR 4WAY CPER,W,Control,4.3,Bouteloua gracilis,55,,
NEAR 4WAY CPER,W,Control,4.3,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,4.3,Salsola tragus,3,,
NEAR 4WAY CPER,W,Control,4.3,lichen,1,,
NEAR 4WAY CPER,W,Control,4.3,litter,10,,
NEAR 4WAY CPER,W,Control,4.3,bare,83,,remainder
NEAR 4WAY CPER,W,Control,4.5,Bouteloua gracilis,25,,
NEAR 4WAY CPER,W,Control,4.5,litter,15,,
NEAR 4WAY CPER,W,Control,4.5,bare,60,,
NEAR 4WAY CPER,W,Control,4.7,Salsola tragus,20,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.7,Carex duriuscula,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.7,Bouteloua gracilis,40,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.7,Pascopyrum smithii,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.7,litter,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.7,bare,20,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,4.9,Carex duriuscula,10,,
NEAR 4WAY CPER,W,Control,4.9,Atriplex canescens,3,,
NEAR 4WAY CPER,W,Control,4.9,Portulaca oleracea,3,,
NEAR 4WAY CPER,W,Control,4.9,Salsola tragus,10,,
NEAR 4WAY CPER,W,Control,4.9,Bouteloua gracilis,10,,
NEAR 4WAY CPER,W,Control,4.9,bare,67,,remainder
NEAR 4WAY CPER,W,Control,5.1,Salsola tragus,25,,
NEAR 4WAY CPER,W,Control,5.1,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,5.1,bare,25,,
NEAR 4WAY CPER,W,Control,5.3,Salsola tragus,20,,
NEAR 4WAY CPER,W,Control,5.3,Bouteloua gracilis,5,,
NEAR 4WAY CPER,W,Control,5.3,litter,10,,
NEAR 4WAY CPER,W,Control,5.3,bare,65,,
NEAR 4WAY CPER,W,Control,5.5,Salsola tragus,40,,
NEAR 4WAY CPER,W,Control,5.5,Bouteloua gracilis,40,,
NEAR 4WAY CPER,W,Control,5.5,bare,20,,
NEAR 4WAY CPER,W,Control,5.7,Salsola tragus,75,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,5.7,Bouteloua gracilis,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,5.7,bare,15,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,5.9,Salsola tragus,5,,
NEAR 4WAY CPER,W,Control,5.9,Bouteloua gracilis,40,,
NEAR 4WAY CPER,W,Control,5.9,litter,10,,
NEAR 4WAY CPER,W,Control,5.9,bare,45,,
NEAR 4WAY CPER,W,Control,6.1,Salsola tragus,5,,
NEAR 4WAY CPER,W,Control,6.1,Chenopodium leptophyllum,3,,
NEAR 4WAY CPER,W,Control,6.1,Salsola tragus,5,,
NEAR 4WAY CPER,W,Control,6.1,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,6.1,litter,5,,
NEAR 4WAY CPER,W,Control,6.1,bare,32,,remainder
NEAR 4WAY CPER,W,Control,6.3,Salsola tragus,5,,
NEAR 4WAY CPER,W,Control,6.3,Bouteloua gracilis,55,,
NEAR 4WAY CPER,W,Control,6.3,bare,40,,
NEAR 4WAY CPER,W,Control,6.5,Salsola tragus,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,6.5,Bouteloua gracilis,70,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,6.5,bare,20,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,6.7,Pascopyrum smithii,3,,
NEAR 4WAY CPER,W,Control,6.7,Bouteloua gracilis,55,,
NEAR 4WAY CPER,W,Control,6.7,litter,10,,
NEAR 4WAY CPER,W,Control,6.7,bare,32,,
NEAR 4WAY CPER,W,Control,6.9,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,6.9,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,6.9,litter,5,,
NEAR 4WAY CPER,W,Control,6.9,bare,40,,
NEAR 4WAY CPER,W,Control,7.1,Pascopyrum smithii,2,,
NEAR 4WAY CPER,W,Control,7.1,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,7.1,litter,5,,
NEAR 4WAY CPER,W,Control,7.1,bare,43,,remainder
NEAR 4WAY CPER,W,Control,7.3,Bouteloua gracilis,60,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,7.3,litter,40,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,7.5,Portulaca oleracea,3,,
NEAR 4WAY CPER,W,Control,7.5,litter,10,,
NEAR 4WAY CPER,W,Control,7.5,Carex duriuscula,5,,
NEAR 4WAY CPER,W,Control,7.5,Bouteloua gracilis,10,,
NEAR 4WAY CPER,W,Control,7.5,bare,72,,remainder
NEAR 4WAY CPER,W,Control,7.7,Sphaeralcea coccinea,5,,
NEAR 4WAY CPER,W,Control,7.7,Chamaesyce glyptosperma,3,,
NEAR 4WAY CPER,W,Control,7.7,Portulaca oleracea,3,,
NEAR 4WAY CPER,W,Control,7.7,Bouteloua gracilis,70,,
NEAR 4WAY CPER,W,Control,7.7,litter,19,,remainder
NEAR 4WAY CPER,W,Control,7.9,Bouteloua gracilis,75,,
NEAR 4WAY CPER,W,Control,7.9,litter,25,,
NEAR 4WAY CPER,W,Control,8.1,Bouteloua gracilis,50,,
NEAR 4WAY CPER,W,Control,8.1,litter,10,,
NEAR 4WAY CPER,W,Control,8.1,bare,40,,
NEAR 4WAY CPER,W,Control,8.3,Bouteloua gracilis,70,,
NEAR 4WAY CPER,W,Control,8.3,litter,10,,
NEAR 4WAY CPER,W,Control,8.3,bare,20,,
NEAR 4WAY CPER,W,Control,8.5,Bouteloua gracilis,95,,
NEAR 4WAY CPER,W,Control,8.5,bare,5,,
NEAR 4WAY CPER,W,Control,8.7,Bouteloua gracilis,25,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,8.7,Portulaca oleracea,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,8.7,Pascopyrum smithii,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,8.7,litter,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,8.7,bare,50,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,8.9,Portulaca oleracea,1,,
NEAR 4WAY CPER,W,Control,8.9,Carex duriuscula,3,,
NEAR 4WAY CPER,W,Control,8.9,Chamaesyce glyptosperma,30,,
NEAR 4WAY CPER,W,Control,8.9,litter,20,,
NEAR 4WAY CPER,W,Control,8.9,bare,47,,
NEAR 4WAY CPER,W,Control,9.1,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,9.1,Bouteloua gracilis,80,,
NEAR 4WAY CPER,W,Control,9.1,bare,15,,
NEAR 4WAY CPER,W,Control,9.3,Bouteloua gracilis,60,,
NEAR 4WAY CPER,W,Control,9.3,bare,40,,
NEAR 4WAY CPER,W,Control,9.5,Bouteloua gracilis,40,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,9.5,litter,5,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,9.5,bare,55,,BROKEN TOOTHPICK
NEAR 4WAY CPER,W,Control,9.7,Portulaca oleracea,10,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,9.7,Bouteloua gracilis,80,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,9.7,litter,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,9.7,bare,5,,MISSING TOOTHPICK
NEAR 4WAY CPER,W,Control,9.9,Portulaca oleracea,5,,
NEAR 4WAY CPER,W,Control,9.9,Bouteloua gracilis,80,,
NEAR 4WAY CPER,W,Control,9.9,bare,15,,
NEAR 4WAY CPER,W,Control,10.1,Bouteloua gracilis,20,,
NEAR 4WAY CPER,W,Control,10.1,Portulaca oleracea,20,,
NEAR 4WAY CPER,W,Control,10.1,litter,5,,
NEAR 4WAY CPER,W,Control,10.1,bare,55,,
NEAR HQ CPER,E,Control,0.3,Salsola tragus,10,,
NEAR HQ CPER,E,Control,0.3,bare,90,,
NEAR HQ CPER,E,Control,0.5,litter,20,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,0.5,bare,80,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,0.7,Salsola tragus,40,,
NEAR HQ CPER,E,Control,0.7,litter,20,,
NEAR HQ CPER,E,Control,0.7,bare,40,,
NEAR HQ CPER,E,Control,0.9,Salsola tragus,40,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,0.9,Atriplex canescens,1,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,0.9,Bouteloua gracilis,2,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,0.9,bare,57,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,1.1,Chenopodium leptophyllum,5,,
NEAR HQ CPER,E,Control,1.1,Bouteloua gracilis,15,,
NEAR HQ CPER,E,Control,1.1,Salsola tragus,5,,
NEAR HQ CPER,E,Control,1.1,litter,15,,
NEAR HQ CPER,E,Control,1.1,bare,60,,
NEAR HQ CPER,E,Control,1.3,Salsola tragus,20,,
NEAR HQ CPER,E,Control,1.3,Bouteloua gracilis,5,,
NEAR HQ CPER,E,Control,1.3,litter,15,,
NEAR HQ CPER,E,Control,1.3,Chenopodium leptophyllum,2,,
NEAR HQ CPER,E,Control,1.3,bare,78,,
NEAR HQ CPER,E,Control,1.5,Salsola tragus,60,,
NEAR HQ CPER,E,Control,1.5,Bouteloua gracilis,5,,
NEAR HQ CPER,E,Control,1.5,dung,1,,
NEAR HQ CPER,E,Control,1.5,litter,34,,
NEAR HQ CPER,E,Control,1.7,Chenopodium leptophyllum,40,,
NEAR HQ CPER,E,Control,1.7,Salsola tragus,40,,
NEAR HQ CPER,E,Control,1.7,Bouteloua gracilis,5,,
NEAR HQ CPER,E,Control,1.7,litter,15,,
NEAR HQ CPER,E,Control,1.9,Chenopodium leptophyllum,30,,
NEAR HQ CPER,E,Control,1.9,Salsola tragus,30,,
NEAR HQ CPER,E,Control,1.9,litter,15,,
NEAR HQ CPER,E,Control,1.9,bare,25,,
NEAR HQ CPER,E,Control,2.1,Bouteloua gracilis,15,,
NEAR HQ CPER,E,Control,2.1,Salsola tragus,25,,
NEAR HQ CPER,E,Control,2.1,litter,5,,
NEAR HQ CPER,E,Control,2.1,bare,55,,
NEAR HQ CPER,E,Control,2.3,Salsola tragus,60,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,2.3,litter,10,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,2.3,rock,1,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,2.3,bare,29,,BROKEN TOOTHPICK
NEAR HQ CPER,E,Control,2.5,Chenopodium leptophyllum,3,,
NEAR HQ CPER,E,Control,2.5,Salsola tragus,60,,
NEAR HQ CPER,E,Control,2.5,bare,27,,remainder
NEAR HQ CPER,E,Control,2.7,Chenopodium leptophyllum,20,,
NEAR HQ CPER,E,Control,2.7,Bouteloua gracilis,10,,
NEAR HQ CPER,E,Control,2.7,Salsola tragus,40,,
NEAR HQ CPER,E,Control,2.7,bare,30,,
NEAR HQ CPER,E,Control,2.9,Chenopodium leptophyllum,15,,
NEAR HQ CPER,E,Control,2.9,Salsola tragus,60,,
NEAR HQ CPER,E,Control,2.9,bare,25,,
NEAR HQ CPER,E,Control,3.1,Salsola tragus,20,,
NEAR HQ CPER,E,Control,3.1,Chenopodium leptophyllum,20,,
NEAR HQ CPER,E,Control,3.1,dung,2,,
NEAR HQ CPER,E,Control,3.1,litter,2,,
NEAR HQ CPER,E,Control,3.1,bare,56,,remainder
NEAR HQ CPER,E,Control,3.3,Pascopyrum smithii,3,,
NEAR HQ CPER,E,Control,3.3,Sporobulus cryptandrus,3,,
NEAR HQ CPER,E,Control,3.3,Salsola tragus,40,,
NEAR HQ CPER,E,Control,3.3,bare,54,,remainder
NEAR HQ CPER,E,Control,3.5,Sporobulus cryptandrus,35,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.5,Chenopodium leptophyllum,3,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.5,Bouteloua gracilis,35,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.5,dung,1,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.5,litter,10,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.5,bare,16,,"MISSING TOOTHPICK, remainder"
NEAR HQ CPER,E,Control,3.7,Sporobulus cryptandrus,15,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.7,bare,85,,MISSING TOOTHPICK
NEAR HQ CPER,E,Control,3.9,Sporobulus cryptandrus,20,,
NEAR HQ CPER,E,Control,3.9,Salsola tragus,5,,
NEAR HQ CPER,E,Control,3.9,Chamaesyce glyptosperma,5,,
NEAR HQ CPER,E,Control,3.9,litter,10,,
NEAR HQ CPER,E,Control,3.9,bare,60,,
