SiteCode,"Transect (N, E, S, or W)",Treatment (control OR removal),Distance from center (m),Planting date,Emergence census date,Emerged (Yes or No),BRTE neighbors ,Final census date,Seeds (Yes or No),Seeds produced,Total plant dry mass (g),Seed mass (g),Seed drop (Y or N),Unfilled seeds,Smut seeds,Notes (Herbivore damage? Disease?)
Porensky18,E,removal,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,E,removal,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,E,removal,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,E,removal,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,E,removal,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,0.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,0.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,0.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,0.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,1,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,1.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,1.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,1.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,1.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,4.4,8/16/2021,fall2021,Y,,6/16/2022,Y,39,0.0257,0.0248,Y,9,N,
Porensky18,N,control,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,5.6,8/16/2021,fall2021,Y,,6/16/2022,Y,19,0.0187,0.0121,Y,6,N,
Porensky18,N,control,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,7.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,7.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,7.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,7.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,8.2,8/16/2021,fall2021,Y,,6/16/2022,Y,10,0.0081,0.0027,Y,1,N,
Porensky18,N,control,8.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,8.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,8.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,9,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,9.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,9.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,9.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,9.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,N,control,10,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,0.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,0.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,0.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,0.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,1,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,1.2,8/16/2021,fall2021,Y,,6/16/2022,Y,28,0.0266,0.0144,Y,6,N,
Porensky18,S,control,1.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,1.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,1.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,5.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,7.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,7.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,7.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,7.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,8.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,8.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,8.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,8.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,9,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,9.2,8/16/2021,fall2021,Y,,6/16/2022,Y,355,0.1784,0.1806,Y,45,N,Reweighed unripe seeds: 0.0065
Porensky18,S,control,9.4,8/16/2021,fall2021,Y,,6/16/2022,Y,76,0.0535,0.0421,Y,11,N,
Porensky18,S,control,9.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,9.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,S,control,10,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,3.6,8/16/2021,fall2021,Y,,6/16/2022,Y,121,0.2032,0.0177,Y,36,Y,Reweighed unripe seeds: 0.0086
Porensky18,W,removal,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,5.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,6.2,8/16/2021,fall2021,Y,,6/16/2022,Y,2642,2.8755,3.0264,Y,292,N,"Reweighed ripe seeds: 3.0028, reweighed unripe seeds: 0.0173, reweighed plant mass: 2.865. Originally copied down unripe reweigh wrong as 3.0028. Changed to corect reweigh as 0.0173."
Porensky18,W,removal,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky18,W,removal,7,8/16/2021,fall2021,Y,,6/16/2022,Y,952,1.7284,1.5956,Y,94,N,"Reweighed ripe seeds: 1.5868, reweighed unripe seeds: 0.0080, reweighed plant mass: 1.730"
Porensky17,E,removal,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,5.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,E,removal,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,0.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,0.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,0.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,0.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,1,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,1.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,1.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,1.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,1.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,2,8/16/2021,fall2021,Y,,6/16/2022,Y,48,0.0197,0.0248,Y,1,N,
Porensky17,N,control,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,3.2,8/16/2021,fall2021,Y,,6/16/2022,Y,22,0.0145,0.0082,Y,3,N,
Porensky17,N,control,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,4,8/16/2021,fall2021,Y,,6/16/2022,Y,19,0.0099,0.0095,Y,4,N,
Porensky17,N,control,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,5.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,7.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,7.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,7.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,7.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,8,8/16/2021,fall2021,Y,,6/16/2022,Y,18,0.0090,0.0081,Y,0,N,
Porensky17,N,control,8.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,8.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,8.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,8.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,9,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,9.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,9.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,9.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,9.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,N,control,10,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,0.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,0.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,0.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,0.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,1,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,1.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,1.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,1.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,1.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,2.6,8/16/2021,fall2021,Y,,6/16/2022,Y,70,0.0385,0.0465,N,0,N,
Porensky17,S,control,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,3.4,8/16/2021,fall2021,Y,,6/16/2022,Y,8,0.0081,0.0049,Y,1,N,
Porensky17,S,control,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,4.8,8/16/2021,fall2021,Y,,6/16/2022,Y,12,0.0056,0.0011,N,0,N,
Porensky17,S,control,5,8/16/2021,fall2021,Y,,6/16/2022,Y,25,0.0080,0.0065,Y,1,N,
Porensky17,S,control,5.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,5.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,5.6,8/16/2021,fall2021,Y,,6/16/2022,Y,60,0.0347,0.0257,Y,5,N,
Porensky17,S,control,5.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,6.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,6.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,6.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,6.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,7,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,7.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,7.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,7.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,7.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,8.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,8.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,8.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,8.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,9,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,9.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,9.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,9.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,9.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,S,control,10,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,2.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,2.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,2.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,2.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,3,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,3.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,3.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,3.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,3.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,4.2,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,4.4,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,4.6,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,4.8,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
Porensky17,W,removal,5,8/16/2021,fall2021,N,,6/16/2022,N,0,0,0,,0,N,
